Author Id,Topic Words
4088,"{'weyl': 0.1246755349249253, 'invariant': 0.08568499404145528, 'dimensional': 0.08034633421989726, 'eld': 0.07288101574003539, 'model': 0.07177753093938713, 'solution': 0.07084583365794846, 'static': 0.06952716978166658, 'quantization': 0.06946319945964242, 'dilaton': 0.06933580920770968, 'models': 0.0687676911664224, 'theory': 0.06691496893002082, 'gravity': 0.061472222650885644, 'solutions': 0.057225166701063326, 'eqs': 0.05565274130212566, 'canonical': 0.0543633356468738, 'transformation': 0.05329033519496014, 'gauge': 0.05133370337989187, 'scalar': 0.05100916365992662, 'transformations': 0.04951692029229361, 'classical': 0.049371547209217395, 'prbb': 0.0458156277291248, 'branch': 0.045278109950159455, 'case': 0.043264138874173685, 'elds': 0.041189923792323724, 'boost': 0.040485783047637364, 'quantum': 0.03998875098442797, 'equations': 0.03777843923261985, 'space': 0.03752520854117808, 'symmetric': 0.0371214203859464, 'hep': 0.036274389338372647}"
6824,"{'mass': 0.08504752828868477, 'matrix': 0.05754388586982151, 'colour': 0.040120009885849156, 'strong': 0.03315660549886412, 'scale': 0.02924527963481825, 'problem': 0.028329197418614345, 'theory': 0.02676151557397477, 'rev': 0.0266149242218935, 'generations': 0.025344481381503716, 'masses': 0.02515600817551218, 'nonzero': 0.02090140584127136, 'particle': 0.019738314369503383, 'quark': 0.01944703353647647, 'quarks': 0.01918791711943138, 'generation': 0.01918791711943138, 'tsou': 0.01835916356968726, 'dual': 0.017855853695119522, 'expectation': 0.017171608689407095, 'eigenvalue': 0.016869154612542715, 'pole': 0.016729469706350943, 'higgs': 0.01647045000623995, 'loop': 0.015798531246998943, 'hong': 0.015357993183018948, 'sheung': 0.013744141837406744, 'yukawa': 0.013744141837406744, 'vacuum': 0.013394055328442568, 'fermions': 0.013394055328442568, 'tsun': 0.012851742159391388, 'carry': 0.012557531285871443, 'perturbation': 0.012557531285871443}"
2884,"{'gauge': 0.10403773557733471, 'temperature': 0.09456464273720214, 'eld': 0.05513953932938622, 'action': 0.05174897993732046, 'eective': 0.04823776886400232, 'abelian': 0.041501720433872874, 'rev': 0.03896372186319058, 'invariance': 0.02872828871084533, 'nite': 0.02838636247233039, 'parity': 0.02815543447668156, 'chern': 0.02689363493595895, 'constant': 0.02686745598637086, 'term': 0.025766577230787492, 'simons': 0.02559219595151674, 'current': 0.025033782816872522, 'topological': 0.021462629083985166, 'perturbative': 0.020449411946479673, 'coecient': 0.020449411946479673, 'function': 0.019034563368782256, 'case': 0.017192010073757646, 'csi': 0.017192010073757646, 'lett': 0.016819816539098857, 'fermionic': 0.016819816539098857, 'background': 0.014320322992337322, 'strength': 0.014320322992337322, 'euclidean': 0.01290472471778813, 'elds': 0.01288988023571759, 'result': 0.012285973482164547, 'equation': 0.012285973482164547, 'schaposnik': 0.012089565832622133}"
8910,"{'model': 0.041572150697892975, 'local': 0.030964272633221164, 'fermionic': 0.030528825805502882, 'case': 0.01891563659279647, 'spin': 0.018311051713937817, 'thirring': 0.013875598381754936, 'density': 0.013731308692124066, 'rev': 0.01358437826185726, 'interactions': 0.012227297240788922, 'potentials': 0.011355054194790992, 'behavior': 0.011155061507849406, 'interaction': 0.011128550009950642, 'bosonic': 0.0107997929230684, 'function': 0.010762308188191624, 'path': 0.010094781433157136, 'charge': 0.010094781433157136, 'approach': 0.00883797805867481, 'impurity': 0.008834509339675164, 'impurities': 0.008719843596150603, 'electrons': 0.008678910567956217, 'eld': 0.008348728949945986, 'order': 0.008309426742899528, 'point': 0.008156055571036838, 'action': 0.007965307803730382, 'vacuum': 0.007574236578041307, 'modes': 0.007393973414025605, 'lett': 0.0071293820195153165, 'integral': 0.007127671808176757, 'dispersion': 0.005895254835278369, 'liquid': 0.005895254835278369}"
8931,"{'theory': 0.061925456424601726, 'hep': 0.03324422956852556, 'coupling': 0.02659624252012573, 'theories': 0.019459037762524636, 'potential': 0.018800232213555715, 'gauge': 0.018763695644668836, 'form': 0.017378713591850635, 'rigid': 0.01622086425514196, 'dimensions': 0.01581346858249434, 'chiral': 0.0143830747695061, 'mirror': 0.01380625154760265, 'symmetry': 0.013147420444534364, 'supersymmetric': 0.012712525473053418, 'perturbative': 0.01250562848430864, 'point': 0.012150004257967476, 'vafa': 0.01098116521505503, 'kahler': 0.010943401244779272, 'eld': 0.010806865588141068, 'geometry': 0.010390131516965356, 'string': 0.010381179663111311, 'nucl': 0.010166249645997515, 'fold': 0.010162287625014588, 'periods': 0.010127036844324255, 'type': 0.009381174005249904, 'eective': 0.009207233832361605, 'dimensional': 0.009084342338872195, 'quantum': 0.00860006038548522, 'base': 0.00810739899879446, 'limit': 0.0074748781796380925, 'matter': 0.007336006966477127}"
8714,"{'theory': 0.12630249752743997, 'matrix': 0.07225056864201017, 'brane': 0.03495130598142783, 'gauge': 0.03164752269832047, 'dimensional': 0.029646313585643454, 'branes': 0.029503224779648354, 'solution': 0.02680205875498097, 'compactication': 0.02377222533050105, 'mills': 0.019531875610130034, 'integrable': 0.01831189533989746, 'vebrane': 0.017996015618197483, 'string': 0.015871936048155694, 'hep': 0.015465789767028087, 'dual': 0.014895583801293577, 'yang': 0.013969680880728808, 'spectral': 0.013737610174064496, 'theories': 0.013177648719423032, 'torus': 0.01297255947002457, 'eld': 0.011728682159759349, 'dimensions': 0.010992017464672167, 'elliptic': 0.010488973938425782, 'form': 0.010431373459070095, 'curve': 0.010408701497287398, 'model': 0.010172454721867147, 'space': 0.009772037818801284, 'manifold': 0.00931809320754972, 'models': 0.00931809320754972, 'hitchin': 0.009179489251416264, 'conguration': 0.008943303344995601, 'witten': 0.00824866371006321}"
6089,"{'gauge': 0.09361670506348849, 'eld': 0.09115350115418391, 'abelian': 0.06680724780149902, 'monopole': 0.06106437474883392, 'theory': 0.05972054266407309, 'dual': 0.035810988096436486, 'magnetic': 0.025002558325228727, 'term': 0.01961889236954817, 'current': 0.016089096137836878, 'action': 0.016073264737650594, 'apegt': 0.014664820963735135, 'connement': 0.012104165079623195, 'eective': 0.01209236037261259, 'dimensional': 0.011486733611533406, 'string': 0.011456254899048623, 'loop': 0.010783636784550632, 'singular': 0.01018404464729044, 'interaction': 0.010060841247193988, 'condensation': 0.010015301854181986, 'diagonal': 0.008911834395532257, 'hep': 0.008627771469056578, 'function': 0.008068099598807164, 'xing': 0.007949667646418714, 'instanton': 0.007912155452432273, 'dominance': 0.007861252295394028, 'terms': 0.007639623448404322, 'qcd': 0.007531483864394832, 'nucl': 0.007003518670210106, 'strength': 0.006877672136026188, 'meissner': 0.006877672136026188}"
646,"{'theory': 0.11247427931681635, 'order': 0.1051055755586707, 'forms': 0.09620824945023984, 'bracket': 0.0671222915762803, 'degree': 0.06609913726739518, 'solutions': 0.06201346763318402, 'local': 0.060039202173378124, 'equations': 0.05769605426258269, 'parameters': 0.05683036290625644, 'theorem': 0.05430172404879274, 'linearized': 0.052027833097742934, 'black': 0.05153010368837657, 'cohomological': 0.04921844789488933, 'gauge': 0.04869444269605331, 'sjk': 0.04722341992988031, 'action': 0.04539664856933312, 'anomaly': 0.04535724418170438, 'resolution': 0.043735969567958916, 'brst': 0.0437170533138188, 'background': 0.04341031177944733, 'equation': 0.042599377164222685, 'lie': 0.0421914547792831, 'loop': 0.03851344965740582, 'extended': 0.038250248406212134, 'ker': 0.03793017191755822, 'cohomology': 0.03697585046956624, 'term': 0.03674480216838763, 'form': 0.03625614664433924, 'rst': 0.03498739912087171, 'hole': 0.0349098096114601}"
8943,"{'case': 0.03859930214019287, 'eld': 0.03782540776549793, 'theory': 0.03148091289584099, 'order': 0.024303740904424526, 'dened': 0.0241758897884726, 'function': 0.023715374044190586, 'critical': 0.019764697326892577, 'test': 0.016902790809372768, 'operator': 0.015423957143304586, 'distributions': 0.015222749685445184, 'form': 0.014368571583127623, 'cone': 0.014297505965100953, 'coupling': 0.012973615670224816, 'solution': 0.012973615670224816, 'result': 0.012318192481414969, 'condition': 0.012004837227409929, 'valued': 0.011959689741866265, 'equation': 0.011959689741866265, 'light': 0.011665887524160638, 'minkowski': 0.010429747911209292, 'distribution': 0.010429747911209292, 'dlcq': 0.010371116191961752, 'phase': 0.010286919184069584, 'integral': 0.009536960341554601, 'continuum': 0.009304930560270902, 'sector': 0.009264900360918427, 'functions': 0.008803729197028376, 'fourier': 0.007950112193308018, 'surface': 0.007950112193308018, 'particle': 0.007950112193308018}"
209,"{'lattice': 0.09068168528126166, 'matrix': 0.0886023956308784, 'discrete': 0.0702602845623082, 'quantum': 0.06192075379757998, 'time': 0.06024109602500646, 'equations': 0.05307148933454202, 'operator': 0.04508054389041359, 'classical': 0.044778425086179054, 'operators': 0.03879592517998392, 'space': 0.03726323223393266, 'model': 0.03709968812107327, 'equation': 0.03480636978064907, 'vectors': 0.021816334627434264, 'representation': 0.0200148885413462, 'curvature': 0.019345775391268225, 'december': 0.019148554938663853, 'integrable': 0.017914950137240513, 'chiral': 0.01700802478291463, 'continuous': 0.01642754734739474, 'preliminary': 0.01642754734739474, 'sine': 0.01580452993809003, 'parameter': 0.015303571221020239, 'variables': 0.015303571221020239, 'draft': 0.01492570396816851, 'dierence': 0.014898043890765322, 'condition': 0.013617868403446864, 'local': 0.013617868403446864, 'hirotas': 0.013393012488763557, 'method': 0.013206283222049225, 'approach': 0.01317482429965975}"
8946,"{'time': 0.09755437298721831, 'theory': 0.07028231596976338, 'gauge': 0.06442113870308805, 'black': 0.060730461898799944, 'symmetry': 0.04932389930398451, 'branes': 0.03999707667700681, 'times': 0.03652428590215534, 'hole': 0.03582991015032566, 'particle': 0.030590982478172855, 'brane': 0.027091846935050155, 'space': 0.025845973837352876, 'conformal': 0.024521153847295585, 'hidden': 0.024191214366696953, 'string': 0.023928110393519608, 'physics': 0.023641821873467382, 'bars': 0.020419229941444586, 'holes': 0.020394672909050424, 'gauges': 0.018631062256400974, 'osp': 0.017397590958901903, 'symmetries': 0.017362154070243684, 'theories': 0.015675868815668126, 'hep': 0.01561050269888492, 'order': 0.01516513620292645, 'ads': 0.015121096144754275, 'horizon': 0.015097190261437188, 'extremal': 0.014721107412599133, 'dimensions': 0.014398573667122256, 'background': 0.014398573667122256, 'vpv': 0.014120376332253062, 'general': 0.01405206689364391}"
7968,"{'imaginary': 0.08924295995178116, 'fig': 0.08282080724248092, 'vacuum': 0.08069080907696438, 'bounce': 0.062423912851669205, 'order': 0.060976377325811675, 'convergence': 0.055134785272293874, 'energy': 0.041856705393732624, 'perturbation': 0.04064873091796458, 'series': 0.03570906508289429, 'singularity': 0.0355438817469704, 'leading': 0.0330566267108974, 'correct': 0.02759493290150225, 'tunneling': 0.027286270846980543, 'model': 0.027286270846980543, 'upper': 0.024601560164132553, 'bubble': 0.0238258496242984, 'approximation': 0.023295169589839446, 'propagator': 0.023095657718035578, 'diagrams': 0.022791527268332556, 'density': 0.022425790646876775, 'borel': 0.022292026903271214, 'conventional': 0.020398450938576583, 'university': 0.018770827037102006, 'contour': 0.018415631155927176, 'dimensional': 0.018205981657442694, 'hep': 0.017972706064134078, 'gaussian': 0.017972706064134078, 'reproduced': 0.017972706064134078, 'function': 0.01733614071361571, 'method': 0.01686956923771496}"
8951,"{'space': 0.07786718416465076, 'product': 0.037605047687302745, 'vin': 0.0331642827394559, 'majorant': 0.02456971987032702, 'hilbert': 0.02413580089158351, 'elds': 0.023860088738431595, 'topology': 0.020821790310459883, 'quantum': 0.017733241008340284, 'positive': 0.01696110711207597, 'eld': 0.01568146803006452, 'lemma': 0.015237998165583282, 'called': 0.013302146800617809, 'functions': 0.012546741450571995, 'indenite': 0.012011467746303739, 'theory': 0.011865183848630828, 'model': 0.011171437574474544, 'scalar': 0.009838399702372711, 'operator': 0.009838399702372711, 'charged': 0.009757270816727115, 'mathematical': 0.00964056502928052, 'spaces': 0.009474854823517606, 'decomposition': 0.009392030232689759, 'physical': 0.00894481221360116, 'gauge': 0.008741841166752308, 'structure': 0.008377474998354438, 'vacuum': 0.008377474998354438, 'state': 0.007461666660283257, 'local': 0.007369580771184658, 'field': 0.00709861429209363, 'rst': 0.007060971040621937}"
8956,"{'energy': 0.07530705853690713, 'boundary': 0.06421270834048955, 'string': 0.06372483583585609, 'frame': 0.0549737030234036, 'eld': 0.05328356695823115, 'vacuum': 0.05150235570710398, 'branch': 0.05052203995732023, 'dilaton': 0.04990129285537395, 'rindler': 0.04979971823980736, 'phase': 0.040562897358858443, 'sphere': 0.038610997721380866, 'function': 0.03827487921337454, 'bang': 0.0366410345071716, 'surface': 0.035829982839996624, 'region': 0.0341930586239417, 'equation': 0.03413744034250693, 'big': 0.033636057559505037, 'trajectories': 0.03249642684938733, 'change': 0.03239074101611458, 'emt': 0.03195035837972923, 'formula': 0.031234403237639513, 'conformal': 0.030864430775302237, 'potential': 0.029492305429365987, 'lett': 0.028807158692782386, 'scalar': 0.02727305568349815, 'rev': 0.026914195648377354, 'elds': 0.02683798370706595, 'case': 0.026219314689329733, 'casimir': 0.025108961536157017, 'time': 0.02493124499862425}"
6556,"{'gauge': 0.176603706187385, 'boundary': 0.1401067251133569, 'conditions': 0.0793755722796533, 'string': 0.05453458991405512, 'integral': 0.05167789323220055, 'brane': 0.04624334545622244, 'path': 0.04427053501259973, 'operator': 0.03444947062275139, 'eld': 0.030454367698099727, 'open': 0.02932349569286717, 'duality': 0.028937342968870274, 'quantum': 0.02466767242635272, 'action': 0.024374621948076273, 'spectral': 0.02320677949827052, 'local': 0.022970567008540055, 'problem': 0.021985970633943905, 'esposito': 0.020670869045644656, 'dirac': 0.020018312662827775, 'branes': 0.019510978885993388, 'dependence': 0.019109152202533675, 'neumann': 0.018295057499512744, 'gauges': 0.01800060811482547, 'heat': 0.01585491963607893, 'space': 0.015283750182581712, 'manifolds': 0.015270875922488159, 'theory': 0.014534772893948899, 'euclidean': 0.014337828456377766, 'strings': 0.014115712144941742, 'vector': 0.013290005842163638, 'case': 0.01254476298750812}"
6753,"{'space': 0.1101545315335396, 'symmetry': 0.09898285450454308, 'group': 0.06392937483699855, 'breaking': 0.05962173242976019, 'vector': 0.059025121871209646, 'time': 0.05622480060685042, 'mass': 0.04387853516328516, 'trivial': 0.039440367409228766, 'higgs': 0.0350035566106535, 'decomposition': 0.031917812029599965, 'action': 0.0282607862454854, 'manifold': 0.022598502029402532, 'structure': 0.02186301099993017, 'massive': 0.018944835553969485, 'structures': 0.018713568731510116, 'potential': 0.01821995365436423, 'particles': 0.017892929019878975, 'local': 0.01639998935345792, 'concept': 0.016124087953086896, 'stratum': 0.014737209417607446, 'isomorphic': 0.013516881322198002, 'dierent': 0.011576792104140976, 'ground': 0.011563084027144016, 'earth': 0.011384497106937765, 'basis': 0.010879105044196771, 'denes': 0.009973267824314735, 'therewith': 0.009973267824314735, 'scale': 0.009973267824314735, 'regarded': 0.009844364079954915, 'examples': 0.009637507951862771}"
8144,"{'closed': 0.10549649954596806, 'mcl': 0.07330717884318402, 'theories': 0.07147003165424123, 'theory': 0.07106557036118497, 'orbits': 0.06541702685395812, 'orbit': 0.06186332338925146, 'gauge': 0.06105211487482827, 'dat': 0.055600321753329913, 'dual': 0.05539783400024231, 'points': 0.05279871844430553, 'space': 0.04632580277972378, 'theorem': 0.04580282808738735, 'anomalies': 0.04407411869797194, 'matching': 0.04340450140060297, 'set': 0.04246966004537514, 'group': 0.04004813097382712, 'elds': 0.038272639119948076, 'avor': 0.037417556676627495, 'point': 0.03595754418908331, 'lie': 0.035354884377112726, 'invariant': 0.03295938569760973, 'classical': 0.03280098656599295, 'anomaly': 0.03080944552328324, 'strata': 0.029214041543697285, 'condition': 0.029165433023010695, 'dim': 0.029132498520579746, 'stationary': 0.027703167351652222, 'nsv': 0.027622784137792095, 'iii': 0.025333815809133603, 'moduli': 0.023435964740363746}"
8963,"{'laws': 0.0943266920681993, 'nature': 0.06254389799516649, 'symmetry': 0.05640173431166914, 'principles': 0.05475500621823115, 'equations': 0.03744387868532376, 'science': 0.03629672293262769, 'quantum': 0.03618865493836028, 'group': 0.029698482233836893, 'events': 0.02810799409456001, 'wigner': 0.026202474252849238, 'structure': 0.023273361013313038, 'solution': 0.021949246752816638, 'provide': 0.021661394425267187, 'shirkov': 0.019239936300491988, 'principle': 0.01906986618062337, 'form': 0.018889005706974604, 'physics': 0.017340589299231268, 'modern': 0.01690136262940317, 'bogoliubov': 0.015443341620807498, 'physical': 0.014640951674037507, 'general': 0.013499845664517451, 'qcd': 0.012763552533053835, 'model': 0.012391183212150466, 'phenomenon': 0.011748658797372333, 'discuss': 0.010154311616599465, 'connement': 0.01008197368334221, 'figure': 0.009911029969166471, 'scheme': 0.009897851610366382, 'qft': 0.009768754557177304, 'eld': 0.009768754557177304}"
