Author Id,Paper Id
4837,"['9411081', '9804169', '0108136', '0204238', '0208180']"
4838,"['9410227', '9612175', '9711060', '0109060']"
4839,['9410227']
4840,['9412017']
4841,['9412018']
4842,"['9412019', '9609186', '9609187', '0011263', '0201263']"
4843,"['9412020', '9504022', '9506206', '9604118', '9609085', '9612061', '9701106', '9709064', '9801054', '9806004', '9808132', '9812056', '9909197', '9910023', '0002230', '0011230', '0012231', '0107173', '0112055', '0212001', '0212308', '0303006']"
4844,"['9412021', '9910024']"
4845,"['9412021', '9910024']"
4846,"['9412021', '9910024']"
4847,"['9412021', '9906026']"
4848,"['9411237', '9411225']"
4849,['9411235']
4850,"['9412007', '9501002', '9506146', '9603054', '9712100', '9903004', '9906146', '9908190', '9912148', '0012229', '0104116', '0204024', '0212285']"
4851,['9412007']
4852,['9412021']
4853,['9412021']
4854,"['9411232', '9509087']"
4855,"['9411212', '9712101', '9712106']"
4856,['9411214']
4857,['9411214']
4858,"['9411204', '9705045', '9707146', '9803170', '9805188', '9806133', '9808120', '9810158', '9811254', '9904027', '9904140']"
4859,"['9411203', '9505102']"
4860,"['9411237', '9411225']"
4861,"['9412012', '9511092', '9608178', '0010114', '0102104', '0103057', '0206129', '0304228']"
4862,['9412012']
4863,"['9412012', '9505079', '9604011', '9702060', '9703054', '0104137', '0108061', '0111176', '0208193']"
4864,"['9412009', '9412118', '9612093', '9612060', '9706122', '9911229', '0001198', '0004100', '0007174', '0009100', '0110267', '0210014']"
4865,['9411238']
4866,"['9412199', '9504074', '9612172']"
4867,"['9412197', '9411001']"
4868,['9412172']
4869,"['9412201', '0009114']"
4870,['9412171']
4871,"['9412170', '9503168']"
4872,"['9412186', '9506051', '9908074']"
4873,"['9412187', '9707149', '9710146', '9802168', '9805104']"
4874,['9412171']
4875,"['9412001', '9506134', '9605188', '9703169', '9710143', '9810079']"
4876,"['9412004', '9508039', '9508177', '9510130', '9605146', '9605010', '9703143', '9707156', '9707139', '9712040', '9709014', '9710033', '9710034', '9801104', '9811025', '9811177', '9905031', '9905029', '9908129', '0003197', '0006122', '0009155', '0010045', '0012121', '0104218', '0107209', '0205247', '0208217', '0209141']"
4877,['9412005']
4878,['9411239']
4879,"['9412188', '9601136']"
4880,"['9412095', '9505107', '0005228', '0005227', '0007026', '0007070', '0107014', '0107105', '0212196', '0302123', '0303012']"
4881,"['9412002', '9608082', '9710119', '9712254', '9803239', '9806106', '9904003', '9909099', '9911035', '0002035', '0012230', '0112065']"
4882,['9412189']
4883,['9411201']
4884,"['9411201', '9508113', '9802101', '9812041', '0006163', '0006162', '0101041', '0104204', '0105044', '0112010', '0206238', '0207077', '0208137']"
4885,['9412082']
4886,"['9412083', '0209097', '0210304']"
4887,['9412080']
4888,['9412085']
4889,"['9412088', '9608192', '9809081', '9811046', '9811242', '9910154']"
4890,"['9412088', '9609194', '9608192', '9612155', '9811046', '0008251', '0103050', '0103037', '0107023', '0111073', '0203260']"
4891,"['9412064', '9412063', '9605164', '9605162', '9608151']"
4892,"['9412079', '9412071', '9512129', '9608099', '9608154', '9609111', '9705169', '9706096', '9708065', '9709222', '9711157', '9801017', '9803072', '9803232', '9804074', '9810254', '9901041', '9904069', '9905180', '9906101', '9908169', '9910094', '9903093', '9912225', '0003024', '0005251', '0007024', '0010198', '0012156', '0102128', '0103203', '0104156', '0106155', '0107138', '0112015', '0111165', '0202024', '0201270', '0202124', '0206038', '0207024', '0210083', '0303016']"
4893,"['9412080', '9510066', '9510057', '0109160']"
4894,['9412080']
4895,"['9412091', '9606182', '9607014']"
4896,"['9412088', '9609194', '9809081', '9811242', '9910154']"
4897,"['9412088', '9608192', '9811046', '9911151', '0008251', '0010220', '0101081', '0106125', '0104224', '0203260']"
4898,"['9412081', '9702185', '0009151']"
4899,['9412081']
4900,"['9412038', '9412037', '9412109']"
4901,['9412031']
4902,"['9412030', '9507072', '9508110', '9512182']"
4903,"['9412037', '9412109']"
4904,['9412029']
4905,"['9412028', '0005165']"
4906,"['9412028', '9601086']"
4907,"['9410227', '9612175', '9711060']"
4908,"['9412027', '9504033', '9707256', '9807111', '0009147', '0101069', '0111027']"
4909,"['9412080', '9510066']"
4910,"['9412034', '9412111', '9508028']"
4911,['9412031']
4912,"['9412066', '9502139']"
4913,"['9412066', '9501027', '9502139']"
4914,"['9411224', '9906019']"
4915,"['9411221', '9906127', '9902045']"
4916,"['9411220', '9602155', '9609011', '9610002', '9705087', '9711125', '9802187', '9804132', '9809086', '9907078', '9911061', '0003130', '0004084', '0007188', '0008027', '0011172', '0102181', '0111249', '0203264', '0204063', '0210143', '0211119', '0212270']"
4917,['9411200']
4918,"['9411226', '9601165']"
4919,"['9411227', '9605039', '9612158', '9708051', '9804036', '9812178', '9910085', '0002196', '0006099', '0106133', '0108040', '0110021', '0110054', '0112089', '0205062', '0206145']"
4920,"['9411226', '9601165', '9611085', '9611062', '0011280']"
4921,"['9411219', '9604151', '9607200', '9610045', '9705003', '9706196', '9709122', '9709199', '9712013', '9804067', '9805171', '9808017', '9811120', '9902121', '9906127', '9903190', '9910149', '0002117', '0001143', '0005031', '0008064', '0010016', '0010060', '0012198', '0105227', '0110035', '0203221', '0206080', '0208003', '0212277', '0303104', '0304138']"
4922,['9412079']
4923,"['9412076', '9502054']"
4924,['9412069']
4925,['9412068']
4926,"['9412068', '9608080']"
4927,['9412067']
4928,"['9412076', '9502054']"
4929,"['9412076', '9502054']"
4930,"['9412072', '9504088', '9605144', '9607095', '9612065', '9710210']"
4931,"['9412073', '9603083']"
4932,"['9412075', '9612216']"
4933,"['9411201', '9502043', '9611142', '9707141', '9802037', '0106167']"
4934,"['9412162', '9509102', '9601010', '9604168', '9608059', '9610232', '9611140', '9611237', '9701053', '9702205', '9704013', '9702168', '9705169', '9706096', '9708065', '9710228', '9712142', '9712221', '9801081', '9801058', '9804159', '9806195', '9809015', '9812169', '9905180', '9907070', '9907006', '9909058', '0001082', '0002057', '0001159', '0005185', '0008112', '0101007', '0101119', '0101212', '0102128', '0112136', '0201272', '0204061', '0301098', '0302047', '0303266']"
4935,"['9412161', '9603175', '9703178', '9705207', '9809049', '9910006', '0006217', '0009164', '0101138', '0107089', '0112129', '0201219']"
4936,"['9412149', '9511059']"
4937,"['9412134', '9510107', '9512167', '9704183', '9804044', '0210136', '0210267']"
4938,"['9412136', '9604187', '9604185']"
4939,['9412148']
4940,['9412143']
4941,"['9412143', '9412113', '9802066', '9803177', '0007081', '0208220']"
4942,['9412142']
4943,"['9412140', '9811073', '9910230', '0212237']"
4944,['9412139']
4945,"['9412136', '9604185', '9604187', '0206036']"
4946,['9412139']
4947,"['9412167', '9610035', '9603095', '9612084', '9704184']"
4948,"['9412132', '9908028', '9910188', '0207086', '0303186']"
4949,['9412108']
4950,"['9412148', '9601138', '9701111']"
4951,['9412147']
4952,['9412146']
4953,['9410230']
4954,"['9411004', '9601142', '9603005', '9607042', '9612214', '9612226', '9705096', '9802171']"
4955,['9411003']
4956,['9411003']
4957,['9411002']
4958,"['9410221', '9503110']"
4959,"['9410218', '9502138', '9507083', '9507085', '9611231', '9709076']"
4960,['9411002']
4961,['9410232']
4962,['9412146']
4963,"['9412143', '0209017']"
4964,['9412144']
4965,['9412146']
4966,['9412146']
4967,['9412146']
4968,"['9412144', '9611041', '9705208', '9705209', '9801125', '9808080', '9810135', '9902120', '0001063', '0005152', '0005169', '0009107', '0105283', '0109059', '0212089', '0209043', '0209195', '0302020']"
4969,['9410234']
4970,['9410244']
4971,"['9410231', '9601084', '9709037', '9805162', '9808046', '9902104']"
4972,['9410236']
4973,"['9412113', '9504068', '9802066', '9802060', '0007081']"
4974,['9412143']
4975,"['9412244', '0110183', '0201120', '0208201', '0211105']"
4976,"['9412241', '9503169']"
4977,"['9412241', '9503169']"
4978,"['9412241', '9503169']"
4979,"['9412238', '9710138', '9710139', '9801174', '9811012']"
4980,"['9412238', '9710138', '9710139', '9801174', '9810017', '0111149', '0208097', '0210051', '0210174']"
4981,"['9412234', '9608077', '9808190', '9908208', '0207253', '0304265']"
4982,"['9412225', '9612001', '0002151', '0012055', '0101179']"
4983,['9412214']
4984,"['9412214', '9605086', '9608072', '9707097', '9712016']"
4985,"['9412213', '9501098', '9707235']"
4986,"['9412211', '9511136', '9802010', '0206046', '0208102']"
4987,"['9412210', '9503147', '9709173']"
4988,['9412225']
4989,['9412210']
4990,"['9412208', '9709196']"
4991,['9412206']
4992,"['9412233', '9611154']"
4993,"['9412182', '0104024', '0106185', '0111090', '0212161']"
4994,['9412114']
4995,"['9412186', '9506051']"
4996,['9412178']
4997,"['9412185', '9501077', '9507150', '9511011', '9612228']"
4998,"['9412183', '9508171', '9610196', '9802053', '9805049', '0103002']"
4999,['9412230']
5000,"['9412229', '9604044', '9611238', '9702190', '9709034', '9812247', '9812091', '0001012', '0102079', '0112167']"
5001,"['9412229', '9509037', '9602074', '9604044', '9611238', '9701022', '9702190', '9703190', '9704213', '9707091', '9709034', '9812091', '9812247', '0005027', '0102079', '0203135']"
5002,"['9412229', '9604044', '9812091', '9812247']"
5003,"['9412228', '9705167', '9709195']"
5004,['9412226']
5005,['9412203']
5006,"['9412228', '9603012', '9705085']"
5007,['9412123']
5008,['9412131']
5009,"['9412130', '9509155', '0107236']"
5010,['9412114']
5011,"['9412128', '9710099', '9805216']"
5012,['9412126']
5013,['9412097']
5014,['9412105']
5015,"['9412104', '9802169', '0002232']"
5016,['9412104']
5017,"['9412103', '9502037']"
5018,"['9412101', '9412100', '9412099', '9412098']"
5019,"['9412097', '9612069', '0107112', '0209031']"
5020,"['9412097', '9612069', '0107112', '0209031']"
5021,['9412124']
5022,['9412123']
5023,['9412122']
5024,"['9412217', '9507033', '9603171', '9607079', '9608119']"
5025,"['9412218', '9506082', '9510132', '9702002', '9702134', '9701102', '9711142', '9803208', '9805178', '9806119', '9810217', '9811033', '9903069', '9910213', '9910158', '9910142', '0006164']"
5026,"['9412203', '9706083', '9709114']"
5027,['9412221']
5028,"['9412217', '9507033', '9607079']"
5029,"['9412116', '9607162']"
5030,"['9412167', '9708126', '0107243', '0304097']"
5031,"['9412119', '9507034', '9602171']"
5032,"['9412119', '9507034', '9602171', '9702066']"
5033,['9412122']
5034,"['9412119', '9507034', '9511004', '9602171', '9611048', '9701002', '9709102']"
5035,['9501071']
5036,"['9501074', '9610098']"
5037,['9501044']
5038,['9501044']
5039,['9501045']
5040,"['9501045', '9606197', '9808001', '9808144', '9812121', '9903023', '0005253', '0006087', '0102137']"
5041,['9501046']
5042,['9501047']
5043,"['9501047', '9511205', '9604154', '9607093', '9607217']"
5044,"['9502005', '9501115']"
5045,"['9501066', '9502112', '9504083', '9507017', '0104118', '0108156', '0302184']"
5046,['9501066']
5047,['9501066']
5048,['9501058']
5049,['9501014']
5050,"['9501014', '9501013', '9507081', '9903097', '9903098']"
5051,"['9501015', '9506061', '9511031']"
5052,['9501015']
5053,['9501011']
5054,['9501010']
5055,['9501038']
5056,"['9501013', '9507154']"
5057,['9501012']
5058,"['9501063', '9708095']"
5059,"['9501039', '9601179', '9603116', '9712047', '0210089', '0212135', '0304198']"
5060,['9501038']
5061,['9501038']
5062,['9501058']
5063,['9502084']
5064,['9501042']
5065,"['9502109', '9509169', '9509168', '9808070', '0106151']"
5066,['9502101']
5067,['9502101']
5068,['9502096']
5069,"['9502093', '9504031', '9511071', '0303096']"
5070,['9502094']
5071,['9502095']
5072,['9502101']
5073,"['9502106', '9509171', '9602077', '9604091', '9611135', '9701093', '9705023', '9712156', '9710151', '9808080', '9809067', '9812003', '9902120', '9903010', '9905173', '9907155', '0005068', '0007126', '0010192', '0012072', '0104044', '0104136', '0111177', '0111212', '0202210', '0204071', '0206153', '0207131', '0211063', '0304129', '0304225']"
5074,['9501010']
5075,"['9502092', '9503041', '9905035']"
5076,"['9502082', '9502081', '9503204', '9802176', '9806112', '9808182', '9809134', '9811010', '9904181', '9912272', '0003093', '0007140', '0105087', '0106269', '0109121', '0205010', '0206001', '0302060']"
5077,"['9502093', '9504031', '9511071']"
5078,['9502102']
5079,"['9501053', '9503114']"
5080,['9501053']
5081,"['9501054', '9501040']"
5082,"['9501054', '0001088']"
5083,['9501055']
5084,"['9501056', '9609077']"
5085,['9501047']
5086,['9501040']
5087,"['9501041', '9608029', '9702118', '9710113', '0209006']"
5088,"['9501052', '9502116', '9501097', '9505160', '9509053', '9509157', '9602098', '9701090', '9701044', '9701040', '9904125', '0210287']"
5089,['9501051']
5090,['9502097']
5091,"['9502098', '9606152', '9705061', '9704175', '9911069', '9911070', '0001119']"
5092,"['9502098', '9606152']"
5093,['9501051']
5094,"['9502005', '9501115']"
5095,"['9501002', '9506146']"
5096,"['9501145', '9504125', '9605002']"
5097,"['9501145', '9509022', '9605002', '9711018', '9802105', '9804004', '9806084', '9809149', '9907049', '0109215']"
5098,['9502003']
5099,"['9502003', '9712179', '9807103', '9906158', '9911074', '0104234', '0107006', '0204177', '0205056']"
5100,['9502004']
5101,['9502004']
5102,"['9502003', '9806148', '9911226']"
5103,"['9502005', '9501115']"
5104,['9501133']
5105,"['9501116', '9507101', '9510232']"
5106,"['9501116', '9510232']"
5107,['9501132']
5108,"['9501120', '9504089', '9601041', '9705114', '9806081']"
5109,['9501122']
5110,['9501118']
5111,['9501087']
5112,['9501089']
5113,"['9501089', '9701051', '9709163', '9711024']"
5114,['9501085']
5115,"['9501093', '0103077']"
5116,['9501095']
5117,['9501114']
5118,"['9501136', '9703158', '9911178']"
5119,"['9501137', '9604192', '9604125', '9803173', '9905206', '0010100']"
5120,['9501138']
5121,['9501139']
5122,['9501140']
5123,"['9501141', '9507125']"
5124,"['9501142', '9506044']"
5125,"['9501142', '9506044']"
5126,['9501114']
5127,"['9501122', '9608101']"
5128,['9501031']
5129,"['9501032', '0103065']"
5130,"['9501034', '9806232']"
5131,['9501035']
5132,['9501035']
5133,['9501037']
5134,"['9501028', '9508109']"
5135,['9501027']
5136,['9501003']
5137,"['9501004', '9502030', '9510201', '9704209', '9805084', '9806114', '9809210', '9809208', '9905083', '9905193', '9909223', '0105190', '0106087', '0110140', '0112175', '0301043']"
5138,['9501006']
5139,"['9501020', '9507051', '9508078', '9509017', '9509043', '9707018', '9708130', '0202065']"
5140,['9501006']
5141,['9501008']
5142,"['9501008', '0006092']"
5143,['9501008']
5144,"['9501128', '9505155']"
5145,"['9501128', '9505155']"
5146,"['9501128', '9907171', '0008011']"
5147,['9501130']
5148,"['9501130', '9609072', '9610150', '9709179', '9709197', '9909199', '0006093', '0304112']"
5149,"['9507086', '9501025']"
5150,['9501027']
5151,['9501025']
5152,['9501026']
5153,['9501026']
5154,['9501074']
5155,"['9501113', '9502143']"
5156,['9502066']
5157,['9502060']
5158,"['9502061', '9602016', '9609114', '9803013', '9809073', '9901043']"
5159,['9502061']
5160,['9502061']
5161,['9502062']
5162,['9502063']
5163,"['9502073', '9504070', '9508152']"
5164,['9502066']
5165,['9502067']
5166,['9502068']
5167,['9502071']
5168,"['9502042', '9501110', '9511183', '9608149', '9608187', '9710199', '9805043', '9806005', '9809136', '9904152', '0004191', '0004182', '0005010', '0005071', '0101215', '0106199', '0203234', '0211161']"
5169,"['9502007', '9504057']"
5170,['9502010']
5171,"['9502010', '9505050', '9601090', '9807159', '0104034', '0104094', '0205079', '0205261', '0210251', '0302106', '0303190']"
5172,"['9502021', '9603112', '9605127', '9610019', '9808179', '0203228']"
5173,"['9502021', '9610019', '9803046']"
5174,"['9502021', '9506155', '9605127', '9610019', '9710071', '9710248', '9808179', '0005115', '0009229', '0103237', '0201173']"
5175,['9502066']
5176,['9502043']
5177,"['9502016', '9709205']"
5178,['9502016']
5179,"['9502017', '9604013', '9610060', '9710023', '9802107', '9803109', '9805131', '9804006', '9810042', '9812092', '9902125', '9906204', '9911134', '9910174', '9903109', '0003281', '0007079', '0010112', '0011006', '0104124', '0110115', '0203134', '0205009']"
5180,['9502017']
5181,['9502058']
5182,['9506094']
5183,"['9506098', '9603034', '9810253', '9908085', '9910202', '0003067', '0012158', '0105137', '0205077', '0209060', '0209178', '0303116']"
5184,['9506099']
5185,"['9506099', '9907197', '0008110', '0010111', '0109011']"
5186,"['9501096', '9601023', '9606070', '9608186', '9612052', '9711035', '9712023', '9807224']"
5187,"['9506093', '9612183', '9710221', '9904043', '0011132']"
5188,['9506105']
5189,"['9506109', '9509052', '9607171', '9611100', '9701037', '9701149', '9703127', '9705064', '9807133', '9809213', '9912076', '0007048', '0011020', '0103152']"
