Paper Id,Author Id
9806126,"['6', '1', '7', '8912']"
9806155,"['1', '9', '1', '4', '4216']"
9806127,"['7', '0', '4', '1', '1440']"
9806128,"['5', '4', '2', '2']"
9806129,"['9', '1', '2', '7', '1450']"
9806130,"['1', '0', '0', '5']"
9806131,"['1', '0', '9', '4', '4337']"
9806132,"['7', '6', '2', '1']"
9806133,"['4', '8', '5', '8', '9549', '8742', '9867', '9550']"
9806187,"['9', '9', '8', '9865', '6047']"
9806176,"['5', '5', '4', '9', '6543']"
9806177,"['3', '8', '6', '6', '7328']"
9806178,"['8', '1', '7']"
9806179,"['9', '8', '6', '3']"
9806180,"['7', '3', '3', '8']"
9806181,"['7', '1', '2', '7']"
9806156,"['8', '2', '6', '1']"
9806182,"['2', '9', '3', '0', '5447', '6503']"
9806183,"['9', '4', '3', '6']"
9806184,"['1', '4', '6']"
9806185,"['2', '6', '5', '3561']"
9806186,"['9', '8', '6', '4']"
9806122,"['9', '3', '1', '5', '8424']"
9806134,"['9', '1', '1', '9']"
9806144,"['2', '3', '2', '1', '9866', '665', '9682']"
9806145,"['6', '3', '9', '0']"
9806146,"['1', '4', '6', '3']"
9806147,"['7', '5', '8', '2']"
9806148,"['5', '1', '0', '2', '9644', '1762', '9648']"
9806149,"['2', '9', '0', '7', '9868', '2112']"
9806150,"['1', '7', '8', '2']"
9806151,"['1', '2', '3', '4']"
9806152,"['2', '5', '0', '5', '4086']"
9806121,"['2', '5', '2', '4', '2466']"
9806154,"['8', '3', '6', '5', '8366']"
9806113,"['1', '6', '4', '6']"
9806114,"['5', '1', '3', '7', '1604']"
9806115,"['8', '4', '8']"
9806116,"['1', '1', '1', '1', '6716', '826']"
9806117,"['5', '6', '2', '3', '9209', '9089']"
9806118,"['9', '8', '6', '9', '9870']"
9806119,"['5', '0', '2', '5']"
9806120,"['9', '2', '3', '7', '1553']"
9806188,"['8', '3', '8', '3']"
9806153,"['9', '8', '7', '1', '9888']"
9806175,"['6', '8', '2', '3']"
9806190,"['9', '8', '7', '2', '2214', '2192']"
9806165,"['9', '8', '7', '3', '6000', '9876']"
9806166,"['9', '8', '1', '5', '4592', '1911']"
9806167,"['8', '6', '3', '1', '325']"
9806168,"['7', '4', '6', '5', '4615']"
9806169,"['9', '4', '8', '9', '3667', '3668', '5747']"
9806170,"['1', '5', '3', '1', '8538']"
9806171,"['1', '4', '9874', '9875']"
9806164,"['2', '6', '6', '7', '2115', '9879']"
9804130,"['3', '2', '0', '0', '9877']"
9804131,"['7', '2', '5']"
9804137,"['5', '8', '0', '3']"
9804133,"['8', '1', '7', '5', '1822']"
9804134,"['9', '4', '8', '1']"
9804135,"['1', '2', '7', '6', '8519', '1271']"
9804136,"['9', '8', '8', '0', '3579']"
9806236,"['6', '0', '2', '2', '9891']"
9806173,"['4', '4', '6', '5']"
9806163,"['4', '5', '5', '6', '9886']"
9806157,"['2', '0', '0', '9885', '5585']"
9806191,"['2', '7', '3', '8845']"
9806192,"['8', '7', '0', '4', '265', '7474', '8711']"
9806193,"['9', '8', '8', '1', '2036']"
9806194,"['2', '0', '1', '4', '118', '20']"
9806195,"['4', '9', '3', '4', '7975', '6134']"
9806196,"['9', '8', '8', '2']"
9806197,"['7', '5', '3', '9883']"
9806198,"['1', '7', '7']"
9806200,"['9', '8', '8', '4']"
9806174,"['7', '5', '7', '5']"
9806158,"['1', '6', '2', '7', '1653', '6240', '915', '644']"
9806159,"['1', '7', '9', '0', '1695', '6708']"
9806160,"['2', '6', '8', '9', '241', '487']"
9806161,"['2', '6', '8', '9', '241', '487']"
9806162,"['8', '6', '7', '6']"
9806172,"['9', '8', '8', '7']"
9806189,"['1', '7', '9']"
9806231,"['1', '4', '3', '2', '8421', '8756']"
9807017,"['6', '9', '7', '2', '9808']"
9807018,"['6', '5', '7', '3']"
9806213,"['6', '1', '7', '5', '5824']"
9806214,"['7', '2', '7', '5783']"
9806215,"['6', '6', '6', '1']"
9806232,"['9', '8', '8', '9', '5130']"
9806216,"['6', '1', '9', '3', '1150']"
9806217,"['5', '5', '5', '9']"
9806218,"['7', '1', '2', '9']"
9807050,"['6', '8', '2', '3']"
9807049,"['8', '6', '3', '9']"
9807048,"['9', '8', '0', '5', '9804']"
9807047,"['9', '8', '0', '5', '9804']"
9807046,"['1', '1', '5', '0', '6193']"
9806233,"['9', '8', '9', '0', '2993', '1046']"
9806230,"['3', '3', '6', '9', '1046', '8115']"
9806241,"['2', '6', '6', '1', '9359', '9360', '501']"
9806240,"['1', '5', '3', '7', '533']"
9806238,"['7', '7', '8', '0']"
9806237,"['8', '0', '2', '1']"
9806235,"['8', '2', '3', '1', '634']"
9806234,"['9', '6', '1', '8', '368']"
9806239,"['5', '9', '6', '5']"
9807045,"['9', '8', '9', '2', '9893']"
9806209,"['9', '0', '6', '4', '2354']"
9806210,"['9', '0', '4', '4']"
9807043,"['7', '8', '5', '4', '9894', '9895']"
9807030,"['9', '8', '9', '6', '9897']"
9807029,"['9', '2', '6', '3', '649']"
9807028,"['2', '1', '2', '6']"
9807027,"['8', '5', '5', '7']"
9807026,"['9', '2', '2']"
9807025,"['9', '6', '2', '6']"
9807024,"['9', '8', '9', '8', '2549']"
9806208,"['9', '8', '9', '9']"
9806207,"['2', '3', '3', '7', '4404', '2336']"
9807044,"['9', '9', '0', '0', '1850']"
9806212,"['9', '0', '4', '4']"
9806211,"['9', '0', '4', '4']"
9806202,"['9', '9', '0', '1', '12', '7476']"
9806203,"['6', '5', '3', '0', '6533']"
9806204,"['9', '2', '2', '2', '9219', '7346']"
9806205,"['6', '0', '0', '7', '9902', '1076']"
9806206,"['4', '6', '0', '7', '4602']"
9806219,"['9', '9', '0', '3']"
9806220,"['6', '9', '2', '3', '4020', '9911']"
9806111,"['1', '9', '3', '0']"
9807006,"['1', '6', '5', '7819', '2', '8160']"
9807005,"['3', '8', '0', '3']"
9807004,"['9', '9', '0', '4', '3542']"
9807003,"['3', '2', '7', '6', '3983']"
9806201,"['7', '9', '8', '1']"
9807002,"['5', '6', '9', '8']"
9806249,"['5', '8', '6', '9']"
9806248,"['3', '8', '0', '6', '9905']"
9806247,"['8', '3', '6', '5', '8366']"
9806246,"['5', '7', '3']"
9806245,"['9', '7', '1', '8', '9906']"
9807001,"['7', '0', '7', '1']"
9806199,"['9', '2', '0', '3']"
9806142,"['7', '3', '8', '1']"
9806141,"['2', '3', '8', '526']"
9806143,"['2', '1', '8', '2992']"
9806138,"['9', '9', '0', '7', '5251']"
9806135,"['7', '0', '2', '4']"
9806136,"['1', '2', '0', '767', '9079']"
9806137,"['4', '6', '8', '5', '2853', '2854', '1674']"
9806139,"['8', '4', '2', '9908']"
9806140,"['8', '6', '7', '7', '5723', '2467']"
9806244,"['1', '8', '8', '2']"
9806243,"['7', '4', '0', '9', '8789', '8790']"
9806242,"['9', '9', '0', '6', '9718']"
9806229,"['8', '7', '0', '5']"
9806228,"['5', '2', '4']"
9806227,"['2', '0', '0']"
9806226,"['6', '5', '9', '7']"
9806225,"['1', '1', '2', '7']"
9806224,"['7', '1', '5', '7', '5975']"
9806223,"['3', '5', '7', '2', '1086']"
9806222,"['9', '9', '0', '9']"
9806221,"['9', '9', '1', '0', '8275', '6469']"
9807008,"['8', '4', '9', '4', '8248', '2601']"
9807007,"['7', '9', '5', '0']"
9807016,"['7', '2', '2', '4', '6312']"
9807015,"['4', '6', '0', '8', '2337']"
9807014,"['6', '8', '4', '4', '1210', '310', '6134']"
9807012,"['9', '9', '1', '2']"
9807011,"['3', '2', '0', '7', '4507', '472']"
9807010,"['7', '2', '1', '7', '7214']"
9807009,"['8', '3', '6', '5', '8366']"
9803036,"['6', '5', '7', '3', '265', '6575']"
9807121,"['1', '9', '5', '0', '3004']"
9807089,"['4', '7', '8', '7', '6503']"
9807088,"['9', '9', '1', '4', '9936', '7495', '3234']"
9807223,"['5', '3', '6', '4', '2303']"
9807064,"['1', '4', '3', '7', '9409']"
9807061,"['9', '7', '4', '6', '9935']"
9807062,"['9', '9', '1', '5', '9916']"
9807120,"['8', '0', '5', '3']"
9807063,"['8', '5', '1', '1', '9917', '3048', '2121']"
9807065,"['8', '5', '0', '0', '26']"
9807060,"['1', '6', '8', '9', '8351']"
9807066,"['9', '7', '4', '1', '157', '6420']"
9807119,"['9', '7', '5', '0', '9748', '9749', '9747']"
9807132,"['9', '9', '1', '8', '9943']"
9807133,"['5', '1', '8', '9', '6823', '2467']"
9807123,"['6', '1', '7', '2', '9919']"
9807122,"['9', '9', '2', '0', '694']"
9807115,"['9', '9', '2', '1', '7687', '9922', '9923', '1401', '8677']"
9807116,"['8', '1', '4', '8']"
9807117,"['9', '8', '1', '6']"
9807118,"['9', '9', '2', '4', '9925', '9870']"
9807067,"['1', '5', '2', '9', '955', '9934', '2212']"
9807059,"['2', '6', '1', '2', '1520', '9941']"
9807068,"['9', '9', '2', '6', '9927']"
9807069,"['9', '9', '2', '8', '806']"
9807082,"['4', '4', '9', '3', '5330']"
9807080,"['3', '1', '243']"
9807081,"['7', '3', '4', '1', '9929', '4574', '7420', '4571', '9933']"
9807083,"['9', '9', '3', '0', '9931', '7702']"
9807084,"['9', '9', '3', '2']"
9807058,"['7', '7', '0', '2', '9931', '9930']"
9807055,"['2', '6', '5', '8', '8636']"
9810090,"['9', '9', '3', '7']"
9807052,"['9', '9', '3', '8', '9939']"
9807053,"['9', '9', '4', '0', '5475']"
9807054,"['9', '9', '3', '8', '9939']"
9807056,"['9', '6']"
9807057,"['5', '8', '4', '1216', '9942']"
9807085,"['1', '3', '6']"
9807131,"['9', '9', '4', '3', '9918']"
9807130,"['9', '9', '1', '8', '9943']"
9808105,"['9', '9', '4', '4', '9947', '1904']"
9808106,"['3', '5', '0', '1', '9945']"
9808107,"['9', '9', '4', '6', '3710']"
9807225,"['2', '0', '3', '1', '655']"
9807224,"['5', '1', '8', '6']"
9807108,"['6', '8', '6', '2']"
9807102,"['3', '2', '3', '4']"
9807104,"['9', '9', '4', '8', '7972']"
9807105,"['9', '9', '4', '9']"
9807106,"['2', '5', '8', '0', '6339']"
9807107,"['7', '7', '0', '1']"
9807109,"['3', '1']"
9807101,"['7', '1', '8', '8', '9958']"
9807103,"['5', '0', '9', '9']"
9807110,"['9', '9', '5', '0', '9955']"
9808103,"['9', '9', '5', '1', '9952']"
9808116,"['3', '9', '7', '8']"
9808117,"['1', '4', '1', '5']"
9808118,"['9', '9', '5', '2', '9951']"
9808119,"['6', '2', '9', '2', '8438', '7873']"
9808109,"['5', '9', '0', '8', '3522', '23']"
9808108,"['8', '4', '6', '9953']"
9808104,"['2', '9', '4', '4']"
9808099,"['9', '9', '5', '4']"
9808100,"['2', '5', '0']"
9808101,"['6', '6', '7', '2', '681', '1273']"
9808102,"['8', '7', '1', '9', '6507']"
9808098,"['6', '5', '6', '7']"
9807111,"['9', '9', '5', '6', '4908']"
9807098,"['7', '0', '4', '2', '620', '590']"
9807099,"['6', '2', '4', '5', '3685']"
9807113,"['9', '9', '5', '7', '9290', '2408', '2309', '451']"
9807114,"['8', '9', '7', '6']"
9807129,"['9', '9', '3', '1', '9930', '7702', '5833']"
9807124,"['6', '0', '6']"
9807125,"['7', '7', '7', '6']"
9807127,"['1', '4', '6', '3']"
9807128,"['6', '3', '3', '9', '8372']"
9807126,"['6', '5', '7', '3']"
9807097,"['2', '3', '8', '6911']"
9807112,"['6', '9', '5', '9']"
9807100,"['9', '9', '5', '9', '1472']"
9807094,"['3', '0', '2', '9']"
9807090,"['6', '1', '0', '2163']"
9807091,"['6', '7', '3', '0', '6258']"
9807092,"['1', '2', '0', '4', '8306']"
9807093,"['6', '4', '2', '3', '318']"
9807095,"['9', '9', '6', '0']"
9807096,"['2', '0', '1', '5']"
9808115,"['9', '9', '6', '1']"
9807086,"['8', '1', '3', '0']"
9807179,"['8', '6', '7', '6']"
9807148,"['8', '5', '2', '1', '8522']"
9807143,"['1', '8', '4', '6', '284']"
9807144,"['4', '1', '8', '2']"
9807145,"['8', '2', '3', '9']"
9807146,"['9', '9', '6', '2', '9963']"
9807180,"['3', '5', '4', '3', '4561', '3770']"
9807147,"['5', '8', '3', '3', '7702']"
9807155,"['9', '2', '6', '1', '138']"
9807149,"['6', '3', '7', '5']"
9807150,"['9', '5', '5', '1', '2401']"
9807151,"['3', '7', '3', '3']"
9807152,"['1', '2', '6', '9', '3911']"
9807153,"['9', '5', '3', '6']"
9807209,"['6', '6', '0', '9964', '55', '3632', '9968', '9969']"
9807211,"['9', '9', '1', '8', '9943']"
9807210,"['6', '4', '6']"
9807203,"['7', '2', '4', '0']"
9807204,"['9', '9', '6', '5', '9966']"
9807205,"['1', '7', '9', '0', '31']"
9807206,"['1', '4', '9']"
9807207,"['9', '7', '5', '2', '8379', '9751']"
9807208,"['9', '9', '6', '7', '1427', '1517']"
9807154,"['4', '7', '3', '0']"
9807142,"['5', '8', '0', '2', '2034', '5892']"
9807166,"['4', '1', '8', '9']"
9807167,"['8', '0', '4', '5']"
9807168,"['7', '8', '2', '9']"
9807169,"['7', '8', '9', '8', '9970', '5477']"
9807170,"['7', '4', '9', '9', '8558']"
9807171,"['6', '5', '3', '4']"
9807172,"['6', '8', '6', '2', '9971']"
9807173,"['3', '9', '3', '6', '2', '165']"
9807174,"['9', '9', '7', '2']"
9807176,"['9', '9', '7', '3']"
9807177,"['9', '9', '7', '3']"
9807178,"['8', '2', '3', '5', '8247']"
9807156,"['8', '5', '3', '8', '8539']"
9807141,"['6', '8', '0', '7', '9976', '9977']"
9807136,"['9', '9', '7', '4', '529', '9629', '528', '600', '9975', '9621']"
9807137,"['1', '1', '8', '0', '3482', '814']"
9807138,"['8', '3', '2']"
9807139,"['9', '6', '8', '966']"
9807140,"['8', '9', '0', '8', '2992']"
9807087,"['9', '6']"
9807222,"['7', '0', '5', '9']"
9807220,"['9', '9', '7', '8']"
9807134,"['9', '9', '3', '5', '9746']"
9807194,"['3', '1', '3', '7', '9548']"
9807189,"['3', '3', '2', '1']"
9807190,"['9', '9', '7', '9']"
9807191,"['9', '9', '8', '0', '9981']"
9807079,"['9', '9', '8', '2', '9987', '9988', '9989']"
9807192,"['9', '9', '8', '3', '9986']"
9807193,"['7', '3', '9', '4']"
9807195,"['9', '2', '1']"
9807188,"['9', '1', '4', '2', '1635', '3866']"
9807196,"['5', '3', '3']"
9807197,"['9', '9', '8', '4', '9985']"
9807198,"['9', '0', '8', '6', '713']"
9807078,"['4', '6', '1', '8', '9991']"
9807077,"['4', '6', '6', '8']"
9807070,"['1', '6', '6', '3']"
9807071,"['7', '3', '1', '9990', '6743']"
9807072,"['2', '8', '1', '0', '1520']"
9807073,"['9', '9', '9', '2', '9993']"
9807074,"['8', '7', '9']"
9807075,"['9', '9', '7', '9']"
9807076,"['4', '5', '0', '9994', '234']"
9807199,"['1', '0', '1', '5']"
9807200,"['5', '5', '7', '4', '232']"
9807201,"['3', '5', '0', '8', '9997']"
9807202,"['5', '2', '1', '1', '2464']"
9807216,"['9', '9', '9', '5', '3955', '75']"
9807212,"['9', '9', '9', '6', '9918', '9943']"
9807213,"['1', '5', '1', '2']"
9807214,"['7', '3', '7', '9']"
9807215,"['9', '9', '9', '1', '4618']"
9807217,"['6', '0', '6', '5', '9998']"
9807218,"['9', '9', '9', '9', '10000']"
9807219,"['9', '9', '7', '8']"
9807187,"['5', '7', '5', '427', '652']"
9807186,"['8', '3', '2', '2']"
9807135,"['9', '2', '1']"
9807182,"['3', '6', '5', '1', '3794']"
9807181,"['1', '0', '0', '0', '1', '10002', '10003', '1374', '8024', '5507']"
9807183,"['1', '8', '0', '7126', '303']"
9807184,"['1', '0', '0', '0', '4', '9490']"
9807185,"['7', '6', '1', '2']"
9807221,"['4', '5', '5', '4']"
9808114,"['7', '4', '7', '9539']"
9808097,"['9', '9', '3', '7', '10038']"
9808053,"['8', '7', '8', '9', '8790', '85']"
9808054,"['4', '0', '5', '2']"
9808055,"['2', '5', '4', '9']"
9808056,"['4', '5', '0', '234']"
9808057,"['7', '3', '7', '8', '7151', '1348']"
9808052,"['1', '9', '4', '4', '265', '8583', '8579', '866']"
9808058,"['2', '9', '5', '6']"
9808026,"['9', '1', '1', '0', '9567']"
9808024,"['1', '0', '0', '0', '5', '1830', '10050']"
9808073,"['5', '3', '3', '1']"
9807241,"['2', '3', '2']"
9807236,"['3', '2', '0', '2', '10006', '10014', '2644', '10016']"
9807237,"['9', '1', '6', '3']"
9807238,"['6', '6', '3', '3', '6625']"
9808063,"['8', '5', '1']"
9808064,"['1', '0', '0', '0', '7']"
9808067,"['9', '8', '1', '0', '3479']"
9808049,"['6', '8', '2', '3', '7567', '2046']"
9808068,"['7', '2', '6', '2']"
9808069,"['1', '4', '6', '3', '10008']"
9808070,"['6', '0', '9', '1', '6088', '5065']"
9808071,"['8', '9', '0', '1']"
9808072,"['9', '4', '0', '9', '1437']"
9808060,"['1', '9', '6', '1', '5', '363']"
9808059,"['3', '5', '2', '1', '6986']"
9808051,"['5', '8', '9', '6']"
9807239,"['1', '1', '8', '2', '2210']"
9807231,"['1', '0', '0', '0', '9', '10010', '10011']"
9807235,"['2', '0', '3', '1']"
9807232,"['4', '1', '9', '6', '57', '7778']"
9807233,"['6', '3', '3', '9']"
9807229,"['4', '3', '5']"
9807234,"['3', '6', '4', '6', '3939']"
9808003,"['1', '0', '0', '1', '2', '348', '2944']"
9808004,"['2', '1', '7', '0']"
9808005,"['9', '2', '1', '9']"
9808017,"['6', '1', '1', '5', '6463', '4921', '6084', '1317']"
9808016,"['1', '2', '8', '2031', '1341', '1962']"
9807228,"['1', '0', '0', '1', '3', '3017', '806']"
9807240,"['2', '9', '9', '2']"
9808001,"['2', '9', '0', '7', '5860', '8696', '5040', '10015']"
9808002,"['6', '1', '7', '5', '5824']"
9807230,"['7', '0', '8', '7']"
9807226,"['1', '5', '3', '2', '1522']"
9807227,"['7', '6', '8', '2']"
9808062,"['6', '4', '9', '6243', '5332']"
9808061,"['7', '8', '7', '3', '517']"
9812027,"['4', '7', '7', '7', '10017', '20']"
9812028,"['8', '8', '3', '8', '8206', '9816', '158']"
9812029,"['1', '6', '2', '0']"
9812030,"['1', '0', '0', '1', '8', '5551', '9791']"
9812031,"['2', '1']"
9812032,"['3', '5', '9', '5', '4620']"
9810092,"['9', '6', '4', '9', '10227', '3015']"
9812248,"['7', '9', '2', '6', '2920', '10516', '10472', '10473']"
9810091,"['1', '0', '2', '2']"
9808043,"['9', '2', '9', '9', '828']"
9808039,"['1', '0', '3', '8', '1999', '9827']"
9812026,"['1', '0', '0', '1', '9', '6153', '7129', '10022']"
9812036,"['1', '0', '0', '2', '0']"
9812037,"['9', '2', '1']"
9812038,"['5', '5', '5', '9']"
9812039,"['8', '8', '9', '3', '8894', '8895', '10021', '8795']"
9812040,"['4', '4', '4', '426', '10023', '442']"
9812041,"['4', '8', '8', '4', '9458']"
9812034,"['4', '5', '9', '814']"
9812033,"['8', '7', '8', '10024', '877']"
9808040,"['8', '5', '4', '0']"
9808041,"['1', '0', '0', '2', '5']"
9808030,"['1', '0', '0', '2', '6', '3803']"
9808031,"['1', '0', '0', '2', '7', '2684']"
9808036,"['8', '5', '7', '2428']"
9808032,"['2', '2', '0', '8']"
9808034,"['3', '9', '6', '1857', '8251', '4134', '4397']"
9808029,"['1', '0', '5', '5', '6703']"
9808035,"['1', '7', '5', '5']"
9808048,"['2', '9', '9', '2']"
9808028,"['4', '1', '2']"
9808027,"['1', '4', '4', '8', '1269']"
9808042,"['7', '1', '1', '8', '7776']"
9808044,"['4', '1', '2', '5191']"
9808038,"['1', '5', '5', '2', '2669']"
9808045,"['7', '3', '7', '8', '7151', '1348']"
9808046,"['4', '9', '7', '1', '6560', '8881']"
9808047,"['8', '8', '2', '3']"
9808037,"['2', '1', '2', '3']"
9808025,"['5', '7', '2', '3']"
9808147,"['1', '0', '0', '2', '8', '297']"
9808148,"['1', '8', '3', '6']"
9808149,"['1', '7', '9', '0', '7087', '939', '130']"
9808120,"['8', '7', '4', '1', '4858', '9550', '8742']"
9808146,"['9', '0', '3', '902']"
9808074,"['7', '1', '1', '3', '7112']"
9808085,"['1', '0', '0', '2', '9', '3724']"
9808086,"['7', '4', '9', '6']"
9808087,"['3', '7', '1', '0', '8683', '8667', '3568']"
9808088,"['1', '5', '5', '2', '238']"
9808089,"['8', '7', '1', '9', '6507']"
9808144,"['1', '0', '0', '1', '5', '2907', '5860', '8696', '5040']"
9808155,"['1', '0', '0', '3', '0', '10044']"
9808156,"['4', '7', '1', '9', '1898']"
9808157,"['9', '6', '1', '6760', '6769', '837', '838']"
9808150,"['3', '8', '4', '4', '9779', '10032']"
9808145,"['1', '0', '0', '3', '1']"
9808143,"['1', '1', '7', '7', '8332', '8429']"
9808084,"['1', '0', '0', '3', '3', '10042']"
9808090,"['1', '0', '0', '3', '4', '265', '3561']"
9808082,"['8', '7', '1', '9', '6507']"
9808083,"['1', '0', '0', '3', '5', '10036', '10037', '3844']"
9808095,"['2', '1', '8', '7395']"
9808096,"['1', '6', '0']"
9808081,"['2', '7', '6', '9', '499']"
9808112,"['3', '0', '1', '0', '8242']"
9808110,"['1', '0', '0', '3', '9', '9912']"
9808111,"['7', '8', '2', '8', '8652', '242']"
9808113,"['1', '0', '0', '4', '0']"
9808080,"['4', '9', '6', '8', '5073']"
9808091,"['3', '0', '9', '1']"
9808092,"['1', '0', '0', '4', '1']"
9808093,"['1', '0', '0', '4', '1']"
9808094,"['7', '6', '1', '1']"
9808079,"['1', '5', '4', '0', '1341']"
9808075,"['2', '9', '5', '8', '243']"
9808076,"['3', '5', '4', '3', '8607']"
9808077,"['8', '4', '2', '3']"
9808078,"['1', '0', '0', '4', '3', '2406']"
9808142,"['1', '2', '7', '1', '1276', '8519']"
9808154,"['4', '5', '4', '4']"
9808153,"['1', '0', '0', '4', '5', '2305']"
9808011,"['1', '0', '0', '4', '6', '10047', '10048', '9574']"
9808012,"['8', '5', '0', '0', '26']"
9808013,"['7', '7', '4', '1382']"
9808014,"['8', '7', '0', '7', '8492', '10052', '7569']"
9808158,"['2', '1', '6', '6', '151', '10220']"
9808137,"['7', '9', '1', '0', '7926', '10055', '3851']"
9808131,"['9', '6', '6822']"
9808132,"['4', '8', '4', '3']"
9808133,"['1', '0', '0', '4', '9']"
9808134,"['2', '1', '0', '0']"
9808135,"['4', '0', '8', '8']"
9808136,"['4', '0', '8', '8']"
9808010,"['5', '9', '1', '1', '5910']"
9808009,"['1', '1', '2', '3']"
9808018,"['9', '8', '1', '7']"
9808006,"['6', '2', '0', '613', '8718', '10053']"
9808019,"['2', '9', '9', '2']"
9808020,"['2', '4', '2', '5', '903']"
9808021,"['4', '2', '2', '2']"
9808022,"['5', '4', '4', '8', '303']"
9808023,"['2', '0', '2', '4']"
9808015,"['1', '0', '0', '5', '1']"
9808007,"['1', '0', '0', '5', '4']"
9808008,"['6', '6', '5', '1']"
9807165,"['9', '9', '1', '8', '9943']"
9808130,"['6', '2', '4', '3']"
9808125,"['1', '0', '0', '5', '6', '1847']"
9808126,"['6', '7', '2', '9', '703']"
9808127,"['3', '0', '5']"
9808128,"['8', '5', '9', '5', '389', '8819']"
9808141,"['2', '1']"
9808151,"['1', '0', '0', '5', '7', '5843', '322']"
9808152,"['1', '0', '0', '4', '4', '10058', '10059', '10030']"
9808129,"['1', '0', '0', '6', '0', '10065']"
9808124,"['1', '8', '7', '4', '6492']"
9808123,"['6', '5', '8', '5']"
9808138,"['3', '6', '8', '10061', '226']"
9808139,"['7', '3', '3', '4', '10062', '7328']"
9808140,"['1', '0', '0', '6', '3', '10064']"
9808121,"['1', '0', '0', '6', '6', '10067']"
9808122,"['8', '6', '4', '4', '9164', '10068']"
9812035,"['7', '2', '0', '82', '10343']"
9807163,"['7', '7', '2', '1', '2747']"
9808174,"['1', '0', '0', '6', '9', '9460', '10072']"
9808175,"['7', '3', '3', '8', '7780']"
9808166,"['8', '1', '1', '6']"
9808165,"['1', '0', '0', '7', '0', '5773', '10071', '5655']"
9809143,"['1', '0', '0', '7', '3', '9066', '3611', '10143']"
9808160,"['6', '4', '3', '1', '866', '10076', '838']"
9808161,"['1', '0', '0', '7', '4', '7328']"
9808162,"['2', '9', '8', '599', '1543']"
9808159,"['1', '0', '0', '7', '5']"
9808163,"['6', '2', '0', '1', '6203']"
9808173,"['6', '6', '0', '9', '3182', '10077']"
9809039,"['1', '0', '1', '4', '8207']"
9809040,"['7', '6', '2', '1']"
9809041,"['7', '6', '2', '1']"
9809010,"['4', '3', '5', '0', '9497', '9498', '9269']"
9809009,"['7', '4', '5', '7']"
9808172,"['1', '2', '4', '503']"
9808167,"['1', '0', '0', '7', '8']"
9808168,"['5', '3', '5', '536', '537', '7774']"
