,Paper Id,Author Id,Authors,Year,Topic Words
1289,0604204,8740,Moulay Brahim Sedra,2006.0,"{'metric': 0.06363376873159823, 'kahler': 0.057111427309674306, 'hyper': 0.04823365277946108, 'equation': 0.0395576354009025, 'action': 0.0307454455135885, 'bosonic': 0.029330106363175557, 'motion': 0.027966056834216456, 'mnf': 0.025914417803833315, 'harmonic': 0.02016583075738953, 'toda': 0.01870999624406497, 'terms': 0.017163190873503705, 'model': 0.017128303939274395, 'solution': 0.017128303939274395, 'elds': 0.016269182564822716, 'rst': 0.015020470552883079, 'equations': 0.01403833716775691, 'auxiliary': 0.013724096934441286, 'liouville': 0.012877750232262451, 'linear': 0.012877750232262451, 'eld': 0.011702507629602881, 'derive': 0.011440553866938263, 'integrable': 0.011440553866938263, 'coupling': 0.011440553866938263, 'exp': 0.010735029911641823, 'theory': 0.010488496618053124, 'steps': 0.010488496618053124, 'harmonics': 0.009636087361472036, 'explicit': 0.009370994800353546, 'nucl': 0.009366677327052948, 'metrics': 0.009157010043643016}"
1290,0402173,5025,Mu-In Park,2004.0,"{'gauge': 0.21697186766522653, 'physical': 0.08483210113703972, 'boundary': 0.07565259730187913, 'horizon': 0.050750494631074214, 'eld': 0.04176470894174565, 'invariant': 0.04156641460385449, 'variables': 0.03834586484464496, 'algebra': 0.0374366566388256, 'theory': 0.03730021897190727, 'entropy': 0.0337717670149025, 'bracket': 0.03223082701270911, 'dirac': 0.02802663577977943, 'space': 0.02798764228673284, 'central': 0.026016050497461807, 'matter': 0.025456825597923862, 'event': 0.024869798632049134, 'term': 0.02479015845170251, 'coulomb': 0.0235635766692191, 'hole': 0.02147882638518117, 'lett': 0.021105982072888725, 'charge': 0.020663082807355952, 'cosmological': 0.020588671193581667, 'black': 0.020210458848360938, 'method': 0.01943084089241487, 'artifact': 0.01893221445136642, 'function': 0.018636956127227464, 'case': 0.018570628226292858, 'factor': 0.01838758558670113, 'algebras': 0.018154622524191057, 'symmetry': 0.01800525457846366}"
1291,0512319,11048,Mu-Lin Yan,2007.0,"{'body': 0.11169023761053937, 'ansatz': 0.08363004983741149, 'quantum': 0.05641053443735656, 'bethe': 0.04914893321138568, 'solutions': 0.03910829011064215, 'equations': 0.0362913225436319, 'problem': 0.03572865351640137, 'problems': 0.0318500700676751, 'components': 0.03106078774302819, 'wave': 0.030460788224666996, 'eqs': 0.030250344245005056, 'functions': 0.028963810386532757, 'particle': 0.0276214393139783, 'separation': 0.027138146188224035, 'gases': 0.02600412126287808, 'function': 0.02550278835527662, 'ground': 0.02550278835527662, 'equation': 0.022508233558424573, 'elds': 0.02125574814094023, 'variable': 0.02107176419492221, 'energies': 0.019004836494930004, 'solved': 0.017385914131745565, 'state': 0.01629373264670988, 'dimensional': 0.01585922531862575, 'colour': 0.014978047931558203, 'bose': 0.014493084006984987, 'paper': 0.014459561444061377, 'antisymmetrical': 0.014335875701063604, 'reduced': 0.013188275948496142, 'fermions': 0.011573421272562435}"
1292,0411272,9857,Mukund Rangamani,2005.0,"{'hep': 0.063870737999565, 'noncommutative': 0.05525312187897491, 'gauge': 0.044570663877979616, 'brane': 0.04442674786995362, 'eld': 0.04007063350413714, 'spectrum': 0.039491877621202764, 'theory': 0.03939757602920349, 'solitons': 0.03263554348589651, 'commutative': 0.03248136813204961, 'solution': 0.029609045411383317, 'branes': 0.027843261922307596, 'uctuations': 0.026472993671891973, 'modes': 0.02146762347203683, 'operator': 0.019384672156083096, 'scalars': 0.018537430557088227, 'states': 0.017044061406783047, 'instantons': 0.01462554314863196, 'strings': 0.01462554314863196, 'dual': 0.014112108999486658, 'case': 0.013638655493875622, 'bound': 0.013289746526166796, 'scalar': 0.012501660508064361, 'masses': 0.011935951772289734, 'low': 0.011935951772289734, 'form': 0.011854039511464999, 'space': 0.011778259695125214, 'adhm': 0.010374133981179909, 'instanton': 0.010339747431145463, 'volume': 0.010233248050703846, 'dimension': 0.010233248050703846}"
1293,0408068,8651,Muneto Nitta,2005.0,"{'term': 0.20444657133313227, 'terms': 0.1595119373283747, 'space': 0.12604740737379772, 'derivative': 0.12544238887016773, 'kahler': 0.12320724118038545, 'supersymmetric': 0.11815098837994184, 'moduli': 0.08859360153420581, 'orbit': 0.08425617520739302, 'swzw': 0.07298658030462711, 'type': 0.07025842515374954, 'symmetry': 0.052895388240452805, 'compact': 0.05069754495446304, 'region': 0.049354249543294926, 'invariant': 0.04864751269286625, 'generators': 0.046830911876154874, 'lett': 0.043463847798933475, 'hep': 0.03953597645304788, 'eld': 0.03928316162184273, 'closed': 0.0389076271445114, 'elds': 0.038435409420779915, 'nonlinear': 0.03743213038846658, 'models': 0.03729233883510001, 'bosons': 0.0357955068501435, 'qng': 0.035239427416363246, 'orbits': 0.03509305362063579, 'form': 0.032513390536643774, 'low': 0.03226203977468572, 'total': 0.03226203977468572, 'wzw': 0.03137304219056425, 'open': 0.030345474522518793}"
1294,9910110,889,Murat Gunaydin,2004.0,"{'jordan': 0.19105700827762612, 'algebra': 0.11057804072319438, 'algebras': 0.10786844500828463, 'osp': 0.09607400670673467, 'superconformal': 0.09102870057829972, 'conformal': 0.08651116579334918, 'generators': 0.07953568961850363, 'compact': 0.0795183466961332, 'ads': 0.07592627027153297, 'triple': 0.0757546152253684, 'chiral': 0.07054278042426781, 'exceptional': 0.06743364785699983, 'supermultiplets': 0.06685751209815981, 'models': 0.0662677430123748, 'central': 0.06277178068126033, 'space': 0.0613845704377749, 'coset': 0.06077890326006497, 'group': 0.059881290832137724, 'charge': 0.059668603759768554, 'states': 0.05856626268652739, 'groups': 0.05575815464528253, 'primary': 0.054646243146759185, 'supersymmetry': 0.05174392597096193, 'gunaydin': 0.05139785354774706, 'structure': 0.048912163447645256, 'theory': 0.04836703785355556, 'generalized': 0.04754095351537019, 'realization': 0.043204108678248254, 'hep': 0.04240956185322434, 'wzw': 0.040755134533330066}"
1295,0510146,1901,Myron B,2006.0,"{'spin': 0.08750388077925005, 'particle': 0.04929636264231747, 'sab': 0.04742955473323755, 'gravitational': 0.037269740297936824, 'scd': 0.023128923406976892, 'position': 0.02172432929193637, 'classical': 0.018911885036773175, 'time': 0.018911885036773175, 'particles': 0.018819682888641134, 'external': 0.018555572082634895, 'spinning': 0.018317561457614307, 'constraint': 0.018176166025287918, 'routhian': 0.015063259257421668, 'procedure': 0.014904000134463207, 'vector': 0.014904000134463207, 'terms': 0.014904000134463207, 'limit': 0.014904000134463207, 'satised': 0.01466136151254599, 'sabub': 0.014195702366649398, 'sef': 0.01400523220966602, 'electromagnetic': 0.01400523220966602, 'dsab': 0.01400523220966602, 'dua': 0.013643454948166697, 'constraints': 0.012846892821412527, 'rcdef': 0.012846892821412527, 'sabs': 0.012846892821412527, 'zumino': 0.012846892821412527, 'term': 0.012316924789159925, 'tensor': 0.011005160858706897, 'involving': 0.011005160692812654, 'independent': 0.011005160692812654, 'walker': 0.010576881413268263, 'insures': 0.009952505055440571, 'poisson': 0.00947952277077384, 'sabua': 0.00947952277077384, 'derived': 0.00935233106256186, 'equal': 0.009110745935063912, 'interesting': 0.009110745935063912, 'force': 0.009110745935063912, 'mrcdef': 0.008578822034347063, 'magnetic': 0.008224923272513687, 'follow': 0.008224923272513687, 'dirac': 0.008224923272513687, 'gravitation': 0.0075504113898222395, 'zitterbewegung': 0.0075504113898222395, 'california': 0.007348961710041223, 'add': 0.007348961710041223, 'presence': 0.007348961710041223, 'large': 0.007062967558381754, 'fermi': 0.007062967558381754, 'mass': 0.00413292175586745, 'exception': 0.003692761698284526}"
1296,0612158,8607,Myung Seok Yoon,2007.0,"{'energy': 0.06816719851818041, 'momentum': 0.05196874269342597, 'matter': 0.04438655288222022, 'tensors': 0.037524196504196417, 'induced': 0.0330346893655426, 'stress': 0.030826835812529714, 'quantum': 0.02790611259785814, 'branch': 0.026737715725523973, 'dilaton': 0.022018124921601823, 'dimensional': 0.022018124921601823, 'cosmology': 0.020249010620675176, 'negative': 0.02020971124327786, 'pressure': 0.020005161150294146, 'rst': 0.020005161150294146, 'comoving': 0.019269294621186484, 'rev': 0.017962730632132357, 'eqs': 0.017052058490202367, 'exit': 0.01652046577057692, 'time': 0.01503626708929442, 'solution': 0.013780499350263598, 'exact': 0.013476375818270395, 'total': 0.01343272747618858, 'positive': 0.012891293495417776, 'covariant': 0.01270450276857479, 'density': 0.01270450276857479, 'universe': 0.011259439537858115, 'transformation': 0.011197665131582872, 'gasperini': 0.011029901397241127, 'anomalous': 0.011022806619552017, 'equations': 0.010786480778672447, 'eective': 0.009536296548222873, 'written': 0.009536296548222873, 'veneziano': 0.009334837410024971, 'local': 0.008903518181266588, 'motion': 0.008601345650113846, 'txx': 0.008601345650113846, 'solutions': 0.008279301706569972, 'gravity': 0.008096584924496608, 'decelerating': 0.007471596333500238, 'denite': 0.007471596333500238, 'corresponds': 0.006764652685531863, 'hole': 0.006727539146972258, 'asymptotic': 0.006456371398686559, 'solvability': 0.005608355256975506, 'dynamical': 0.00552870331913533, 'science': 0.005368911900362151}"
1297,0511050,14480,N,2005.0,"{'vector': 0.072361778514109, 'eective': 0.05678179481741469, 'potentials': 0.04324879190354375, 'stationary': 0.041116908193720464, 'string': 0.04050348467266697, 'heterotic': 0.03956151547287784, 'symmetry': 0.0335294596990679, 'equation': 0.03346923010585337, 'kechkin': 0.03186434768249641, 'symmetric': 0.029942942492007102, 'group': 0.029032420813867865, 'scalar': 0.02540789848892594, 'model': 0.024160761476695228, 'matter': 0.02325395213857495, 'formulation': 0.021980311131813198, 'aat': 0.021951415668561458, 'solution': 0.0199508020536912, 'pair': 0.01815885574341991, 'real': 0.0158568873848177, 'space': 0.01533359770394871, 'ernst': 0.01533359770394871, 'basis': 0.01466573192595255, 'coset': 0.013728715280591747, 'dimensions': 0.012110505550101347, 'nonlinear': 0.012110505550101347, 'dimension': 0.01198640908415732, 'written': 0.01198640908415732, 'coupled': 0.011509756950055933, 'formulations': 0.011509756950055933, 'reduces': 0.010909810141347148, 'extremal': 0.010305094395278658, 'herreraaguilar': 0.010305094395278658, 'mep': 0.009526791891195176, 'families': 0.009526791891195176, 'case': 0.009526791891195176, 'ansatz': 0.008994836100208986, 'nucl': 0.008816885483406423, 'fact': 0.008816885483406423, 'rst': 0.008816885483406423, 'map': 0.0080042130112054, 'enables': 0.007351151861478083, 'study': 0.007351151861478083, 'laplace': 0.007285288768594134, 'representation': 0.006361744492328052, 'san': 0.005887687431728961}"
1298,0407094,60,N. A. Obers,2004.0,"{'invariant': 0.13970154383355565, 'lie': 0.1119382443306979, 'graphs': 0.07800927940545191, 'level': 0.07515269452842836, 'affine': 0.05714702191774145, 'graph': 0.05579974852797845, 'families': 0.05558463832344962, 'diag': 0.05100481360498218, 'constructions': 0.03601458801742434, 'conjugate': 0.025592517330635597, 'sugawara': 0.023167103733382044, 'ansatz': 0.019000948275808244, 'irrational': 0.017064521563927085, 'complementary': 0.01621932281555246, 'construction': 0.01596726878010332, 'virasoro': 0.01596726878010332, 'master': 0.015358922098986094, 'tze': 0.015169303514442399, 'order': 0.014489329386878969, 'ansa': 0.013595977020397844, 'generalized': 0.012534787614200403, 'halpern': 0.012202743806857708, 'subansatz': 0.011800510232160942, 'unitary': 0.011682481581459426, 'quartet': 0.011395192605619395, 'coset': 0.01022308347074157, 'number': 0.01022308347074157, 'general': 0.009821413772718912, 'generically': 0.009583553377877927, 'field': 0.009270812533675454, 'theories': 0.00909171865864637, 'fig': 0.00909171865864637, 'set': 0.008785588952599753, 'lab': 0.008391768287275614, 'components': 0.008265949653189641, 'currents': 0.008033986651531858, 'equation': 0.00798762452732158, 'subgroup': 0.007947355823501617, 'kso': 0.007947355823501617, 'lij': 0.007376438915836575, 'obers': 0.007285627468414699, 'subansa': 0.007189660102043405, 'solutions': 0.0068017630290661745, 'octet': 0.00663953216733069, 'points': 0.0059026250541191465, 'aut': 0.005511097977906664, 'examples': 0.004989400469534226}"
1299,0611142,9334,N. A. Slavnov,2007.0,"{'sinh': 0.135809964738784, 'correlation': 0.059351762012184804, 'determinant': 0.03242454536217557, 'spin': 0.030837344407986467, 'det': 0.019459380850844643, 'cosh': 0.013735626571464214, 'xxz': 0.012423365228848035, 'probability': 0.012423365228848035, 'rst': 0.012153415756413627, 'fredholm': 0.011207096942573696, 'fermion': 0.010952869850143076, 'respect': 0.010952869850143076, 'asymptotic': 0.010907412836930884, 'detn': 0.01058490171825301, 'formation': 0.00999921849072026, 'multiple': 0.008456038664165154, 'magnetic': 0.007500127825070171, 'integrand': 0.007384559957728916, 'elementary': 0.007274635981944989, 'problem': 0.007249756491297314, 'domain': 0.006801913036049711, 'compute': 0.006801913036049711, 'sin': 0.006631126023816056, 'emptiness': 0.006631126023816056, 'contour': 0.006366441635734365, 'detm': 0.00583528245612573, 'representation': 0.005670147050521378, 'icz': 0.005458247289523741, 'representations': 0.004925772047090396, 'mjk': 0.00441551693053571, 'method': 0.0041061758210013755}"
1300,0405001,15092,N. Beisert,2004.0,"{'bmn': 0.0340556839964855, 'limit': 0.026386460940322633, 'double': 0.0148790885546554, 'trace': 0.014273623552293821, 'time': 0.012421217654565404, 'gluon': 0.012055339794660766, 'correlators': 0.011921945105964879, 'planar': 0.011621673559778119, 'anomalous': 0.011358806633884203, 'scalar': 0.011260364308603308, 'lines': 0.010046953327134064, 'corrections': 0.009192869263982481, 'diagrams': 0.00883335717510392, 'yang': 0.008655616016654768, 'single': 0.008038566859607361, 'diagram': 0.007906463846294825, 'mills': 0.007904225242373521, 'interactions': 0.006987462880494941, 'free': 0.006510182048717044, 'mixing': 0.006045500785152209, 'correction': 0.006030180392080659, 'wave': 0.005580820118625401, 'symmetric': 0.005149623905443407, 'dierent': 0.004909485025331846, 'dimensions': 0.004871149382069967, 'trz': 0.0047820564970074, 'vertex': 0.004145856045930702, 'singlet': 0.004145856045930702, 'protected': 0.0040176620037446105, 'figure': 0.003842759787465363, 'interaction': 0.0037693024123999297}"
1301,0601098,961,N. Dorey,2006.0,"{'theory': 0.07273232607394109, 'gauge': 0.03484865356753184, 'twisted': 0.03410179524063184, 'charge': 0.030798477559891776, 'bps': 0.029926296781038753, 'superpotential': 0.029341813418170083, 'dimensional': 0.024105610522981963, 'classical': 0.02291124020292466, 'model': 0.022221257383371384, 'masses': 0.02165647520178171, 'mass': 0.020625377151206895, 'states': 0.020234387115702565, 'chiral': 0.019912092292971445, 'group': 0.01968353927081279, 'spectrum': 0.018518332225596595, 'action': 0.01813000177638671, 'coupling': 0.0180971699958199, 'dimensions': 0.015909364096132965, 'vacua': 0.015531848564004271, 'eld': 0.015126192894212742, 'branch': 0.014706186096393072, 'vacuum': 0.013963730989669815, 'elds': 0.013573746990432902, 'complex': 0.01349091302335053, 'points': 0.012801613841320846, 'function': 0.012757370312545493, 'case': 0.01252930858153388, 'soliton': 0.011884316948791412, 'term': 0.011507539455986489, 'multiplet': 0.010658106687793406}"
1302,0502028,14877,N. E. J. Bjerrum-Bohr,2005.0,"{'theory': 0.07394449388041326, 'diagrams': 0.07155954240429739, 'eective': 0.06423675150137145, 'eld': 0.06366302936072235, 'terms': 0.06172757417440812, 'klt': 0.05630482083872071, 'relations': 0.0547525069358969, 'potential': 0.052021263990851226, 'string': 0.04976245492048692, 'analytical': 0.0473564222340018, 'mills': 0.04448796049031875, 'gravity': 0.03985558787599687, 'yang': 0.038778094367497365, 'lagrangian': 0.03823150110962676, 'general': 0.033281204210654065, 'scalar': 0.03325243321919844, 'gauge': 0.03158936926906718, 'loop': 0.031574425751294995, 'quantum': 0.027999612965286934, 'corrections': 0.026597753003241423, 'amplitudes': 0.026316119741820118, 'operators': 0.02479943965371125, 'amplitude': 0.024611522108861198, 'abelian': 0.023684137891495705, 'scattering': 0.02359743394594853, 'relativity': 0.023350111403739902, 'arxiv': 0.021852942551561855, 'theories': 0.021556337529518924, 'vertex': 0.021290511989247914, 'shell': 0.020697218396027242}"
1303,0207202,7854,N. F. Svaiter,2004.0,"{'term': 0.08235484571200025, 'temperature': 0.07022850482100756, 'simons': 0.06191608860995463, 'chern': 0.05142203782579552, 'induced': 0.04051868434808342, 'terms': 0.0329252183690069, 'lorentz': 0.030854248330970786, 'cpt': 0.026937583794745673, 'momentum': 0.02378946166802336, 'nite': 0.023266842095034313, 'jackiw': 0.021513041733411536, 'kostelecky': 0.017843905035588026, 'zea': 0.01588598587295408, 'vector': 0.015536994253270849, 'takes': 0.015536994253270849, 'brazil': 0.015536994253270849, 'imaginary': 0.015536994253270849, 'time': 0.01485337442203435, 'xaa': 0.01485337442203435, 'baa': 0.01485337442203435, 'exp': 0.014365850773127437, 'paraba': 0.014365850773127437, 'written': 0.014117507514538455, 'result': 0.014117507514538455, 'vacuum': 0.012680073623006492, 'derivative': 0.012680073623006492, 'xeaa': 0.0119156977226757, 'expansion': 0.0119156977226757, 'ddq': 0.010807293499570311, 'formalism': 0.010506125628098075, 'observe': 0.009427305597383015, 'carrol': 0.009427305597383015, 'fermion': 0.008467424820501999, 'colladay': 0.008467424820501999, 'distant': 0.007982510077884796, 'december': 0.007982510077884796, 'dia': 0.007982510077884796, 'integration': 0.0060532349456604816, 'radiatively': 0.004452890682437593, 'behavior': 0.004452890682437593, 'dirac': 0.004452890682437593}"
