,Author Id,Paper Id,Authors,Year
35657,636,9912082,Jerome P. Gauntlett,1999
35658,2419,9912082,Jaemo Park,1999
35659,4214,9912070,Oleg Andreev,1999
35660,1810,9912082,Piljin Yi,1999
35661,2907,9912083,Dongsu Bak,1999
35662,770,9912083,Kimyeong Lee,1999
35663,1810,9912083,Piljin Yi,1999
35664,10929,9912084,J.Evslin,1999
35665,10775,9912084,M.B.Halpern,1999
35666,10930,9912084,J.E.Wang,1999
35667,3394,9912085,A. Harindranath,1999
35668,4104,9912079,J. Froehlich,1999
35669,10704,9912078,Jun S. Song,1999
35670,1944,9912077,er Sevrin,1999
35671,265,9912077,Alex,1999
35672,11240,9912070,Harald Dorn,1999
35673,3595,9908107,Mans Henningson,1999
35674,9671,9908089,A. Kaya,1999
35675,2169,9908107,Bengt E.W. Nilsson,1999
35676,8225,9908108,S.T. Tsou,1999
35677,11241,9908102,Andrew P. Billyard,1999
35678,8444,9908102,James E. Lidsey,1999
35679,10622,9908102,Canada),1999
35680,11242,9908102,Ulf S.  Nilsson ( Dalhousie University,1999
35681,11243,9908102,Halifax,1999
35682,11244,9908102,Canada,1999
35683,11245,9908102,Queen Mary &  Westfield,1999
35684,6299,9908102,London,1999
35685,11246,9908101,I. Klich,1999
35686,11247,9908102,Engl,1999
35687,11248,9908102,Waterloo,1999
35688,1627,9908116,A. Br,1999
35689,702,9908116,K. Sfetsos,1999
35690,11249,9908053,S.A. Pol'shin,1999
35691,10221,9908133,Dmitri V. Gal'tsov,1999
35692,10471,9908130,Lars Goerlich,1999
35693,10845,9908130,Boris Kors,1999
35694,10953,9908131,Nathan Salwen,1999
35695,11250,9908102,University of Waterloo,1999
35696,681,9908100,Burt A. Ovrut,1999
35697,6672,9908100,Andre Lukas,1999
35698,11251,9908099,David Mattingly,1999
35699,8226,9908108,I.P. Zois,1999
35700,3724,9908109,S.W. Hawking,1999
35701,1177,9908110,Changhyun Ahn,1999
35702,876,9908104,Ichiro Oda,1999
35703,232,9908110,Soo-Jong Rey,1999
35704,8823,9908111,Jifeng Yang,1999
35705,10337,9908112,Soon-Tae Hong,1999
35706,3543,9908112,Won Tae Kim,1999
35707,3770,9908112,Young-Jai Park,1999
35708,11104,9908113,Nadav Drukker,1999
35709,9267,9908114,R.R.Metsaev,1999
35710,2325,9908115,Carlos Castro,1999
35711,238,9908105,A.A. Tseytlin,1999
35712,9038,9908103,Agapitos Hatzinikitas,1999
35713,1653,9908116,huber,1999
35714,11252,9908102,Alan A. Coley,1999
35715,10664,9908098,Abilio De Freitas,1999
35716,11253,9908098,Sebastian Salamo,1999
35717,1984,9908099,Ted Jacobson,1999
35718,1975,9908107,Per Salomonson,1999
35719,42,9908089,E. Sezgin,1999
35720,9128,9908089,P. Sundell,1999
35721,1136,9908090,D. Bazeia,1999
35722,11254,9909001,Ann E Nelson,1999
35723,2839,9909002,Dennis Bonatsos,1999
35724,2840,9909002,C. Daskaloyannis,1999
35725,11255,9909002,K. Kanakoglou,1999
35726,7209,9909003,Carlo Angelantonj,1999
35727,288,9908181,M. Gomes,1999
35728,3221,9908180,Aleks,1999
35729,806,9908138,Antti J. Niemi,1999
35730,11085,9908210,R. J. Finkelstein,1999
35731,6647,9908152,Zheng Yin,1999
35732,7630,9908149,J. Feinberg,1999
35733,11256,9908149,A. Mann,1999
35734,11257,9908149,M. Revzen,1999
35735,2208,9908150,Danny Birmingham,1999
35736,2980,9908150,Siddhartha Sen,1999
35737,2767,9908151,J.M. Pons,1999
35738,6312,9908151,J. Antonio Garcia,1999
35739,1537,9908153,Tamiaki Yoneya,1999
35740,1400,9908148,Paolo Di Vecchia,1999
35741,11258,9908209,Stephen Hewson,1999
35742,4981,9908208,P. Ramond,1999
35743,2045,9908208,Lars Brink,1999
35744,2402,9909012,Massimo Porrati,1999
35745,767,9909013,Leonard Susskind,1999
35746,10820,9909013,Nicolaos Toumbas,1999
35747,4650,9909014,J.L. Jacquot,1999
35748,10563,9909015,A. Gorsky,1999
35749,4189,9909015,M. Shifman,1999
35750,4189,9909016,M. Shifman,1999
35751,7625,9909006,Daniel Zwanziger,1999
35752,803,9909006,Laurent Baulieu,1999
35753,10504,9909005,Joan Sim\'{o}n,1999
35754,11259,9909004,Oliver Jahn,1999
35755,2255,9908204,A.Losev,1999
35756,2099,9908204,N.Nekrasov,1999
35757,9272,9908204,S.Shatashvili,1999
35758,11260,9908205,Frank Tony Smith,1999
35759,11261,9908206,George Chechelashvili,1999
35760,7230,9908206,George Jorjadze,1999
35761,468,9908207,Jouko Mickelsson,1999
35762,11262,9908207,Simon Scott,1999
35763,8781,9908147,Zygmunt Lalak,1999
35764,752,9909012,James T. Liu,1999
35765,11263,9908154,K. Ghoroku,1999
35766,1013,9908155,R. Blumenhagen,1999
35767,11264,9908143,Ulrike Feichtinger,1999
35768,11265,9908144,John H.Schwarz,1999
35769,5625,9908145,Atsushi Yoshida,1999
35770,8486,9908146,Nima Arkani-Hamed,1999
35771,598,9908157,D. B. Fairlie,1999
35772,11073,9908158,Manuel Reenders,1999
35773,9082,9908159,Antonio Liguori,1999
35774,10955,9908175,Neil R. Constable,1999
35775,31,9908142,Edward Witten,1999
35776,2211,9908169,Hermann Nicolai,1999
35777,9801,9908171,Stefano Kovacs,1999
35778,11186,9908172,Boris Kastening,1999
35779,6397,9908173,T. Heinzl,1999
35780,11266,9908173,"H. Kr\""oger",1999
35781,11267,9908173,N. Scheu,1999
35782,9378,9908174,Tianjun Li,1999
35783,1540,9908175,Robert C. Myers,1999
35784,9083,9908159,Mihail Mintchev,1999
35785,11268,9908170,Martin Bojowald,1999
35786,130,9908142,Nathan Seiberg,1999
35787,9437,9908141,T. Tada,1999
35788,3840,9908141,Y. Kitazawa,1999
35789,53,9908155,A. Font,1999
35790,230,9908155,A. Kumar,1999
35791,2601,9908155,D. Lust,1999
35792,2791,9908156,Shoichi Ichinose,1999
35793,11269,9908157,L. M. Baker,1999
35794,6422,9908147,Steven Thomas,1999
35795,226,9908146,John March-Russell,1999
35796,11270,9908180,Kost' Ilienko,1999
35797,4069,9908141,S. Iso,1999
35798,9478,9908139,A. Campbell-Smith,1999
35799,503,9908139,N.E. Mavromatos,1999
35800,11271,9908140,M. Bertola,1999
35801,10468,9908140,J. Bros,1999
35802,11272,9908140,U. Moschella,1999
35803,11273,9908140,R. Schaeffer,1999
35804,9327,9908141,H. Aoki,1999
35805,3231,9908141,N. Ishibashi,1999
35806,1864,9908141,H. Kawai,1999
35807,10061,9908146,Savas Dimopoulos,1999
35808,11274,9908154,K. Kaneko,1999
35809,3982,9908001,Bo Sundborg,1999
35810,305,9908203,Vipul Periwal,1999
35811,8855,9909010,K. Foerger,1999
35812,6481,9908079,V.E. Rochev,1999
35813,8010,9908081,N. Tanimura,1999
35814,3113,9908082,Ulf Lindstrom,1999
35815,1856,9908082,Martin Rocek,1999
35816,6424,9908082,Rikard von Unge,1999
35817,3493,9908083,Yoshitaka Okumura,1999
35818,10216,9908084,Richard Altendorfer,1999
35819,7469,9908084,Jonathan Bagger,1999
35820,10031,9908078,Hagen Kleinert,1999
35821,3567,9908137,J.-P. Derendinger,1999
35822,5968,9908138,Mauri Miettinen,1999
35823,11275,9908196,Chung-I  Tan,1999
35824,11276,9908192,Bahniman Ghosh,1999
35825,843,9908192,Sunil Mukhi,1999
35826,10075,9908193,Bjorn Andreas,1999
35827,6025,9908193,Gottfried Curio,1999
35828,11277,9908194,Tsippy R. Mendelson,1999
35829,3220,9908195,Matthias Burkardt,1999
35830,955,9908137,C. Kounnas,1999
35831,1644,9908077,ip P. Trivedi,1999
35832,1317,9908077,S,1999
35833,4411,9908077,Atish Dabholkar,1999
35834,921,9908091,John H. Schwarz,1999
35835,1549,9908075,Amihay Hanany,1999
35836,10851,9908092,H. W. Lee,1999
35837,8289,9908092,Y. S. Myung,1999
35838,5937,9908092,Jin Young Kim,1999
35839,11278,9908093,Reza Tavakol,1999
35840,11279,9908093,George Ellis,1999
35841,9489,9908094,Eduardo Eyras,1999
35842,3667,9908094,Yol,1999
35843,3668,9908094,a Lozano,1999
35844,7999,9908087,S. Ying,1999
35845,11280,9908086,Amir Mulic,1999
35846,9637,9908085,Riccardo Rattazzi,1999
35847,5183,9908085,Markus A. Luty,1999
35848,7712,9908075,Andreas Karch,1999
35849,6634,9908075,Barak Kol,1999
35850,8846,9908076,Joseph Lykken,1999
35851,4221,9908076,Lisa R,1999
35852,4217,9908076,all,1999
35853,1560,9908196,Richard C. Brower,1999
35854,3732,9909012,Ioannis Giannakis,1999
35855,613,9908196,Samir D. Mathur,1999
35856,9251,9908190,J.A.  Helayel-Neto,1999
35857,10929,9908187,J.Evslin,1999
35858,10775,9908187,M.B.Halpern,1999
35859,10930,9908187,J.E.Wang,1999
35860,5590,9908188,Pietro Antonio Grassi,1999
35861,10005,9908189,P. Marios Petropoulos,1999
35862,11281,9908190,J.L. Boldo,1999
35863,5703,9908190,L.P. Colatto,1999
35864,1672,9908201,Timothy J. Hollowood,1999
35865,11282,9908187,J.de Boer,1999
35866,11283,9908202,S. Hellerman,1999
35867,3059,9909011,Martin Schaden,1999
35868,5904,9909007,Tatsuya Ueno,1999
35869,10042,9909008,Yishi Duan,1999
35870,10873,9909008,Libin Fu,1999
35871,11284,9909008,Xin Liu,1999
35872,10271,9909009,M. Pawlowski,1999
35873,5518,9909009,V. N. Pervushin,1999
35874,10273,9909009,V. I. Smirichinski,1999
35875,2257,9908202,J. Polchinski,1999
35876,6718,9908190,M.A. De Andrade,1999
35877,6629,9908186,Yuri Shirman,1999
35878,11285,9908185,J. Walcher,1999
35879,11286,9908197,Wei-Min Sun,1999
35880,11287,9908197,Fan Wang,1999
35881,676,9908197,Am,1999
35882,11288,9908197,Faessler,1999
35883,265,9908198,Alex,1999
35884,5506,9908198,er Burinskii,1999
35885,6796,9908199,Kasper Olsen,1999
35886,5460,9908200,Bertfried Fauser,1999
35887,11289,9908191,E. Minguzzi,1999
35888,4850,9908190,O.M. Del Cima,1999
35889,11290,9908180,r Zheltukhin,1999
35890,7059,9908186,Csaba Csaki,1999
35891,9187,9908181,L. C. Malacarne,1999
35892,1448,9908181,A. J. da Silva,1999
35893,3258,9908182,Donam Youm,1999
35894,3595,9908183,Mans Henningson,1999
35895,11291,9908184,Peter Mattsson,1999
35896,11292,9908185,B. Pedrini,1999
35897,2524,9908185,C. Schweigert,1999
35898,11293,9908197,Xiang-Song Chen,1999
35899,6629,9907225,Yuri Shirman,1999
35900,7047,9907225,Yael Shadmi,1999
35901,1008,9907218,E. Ragoucy,1999
35902,9686,9909037,Irel,1999
35903,9690,9909037,University Oldenburg,1999
35904,7031,9909037,Germany),1999
35905,2466,9909030,J. Fuchs,1999
35906,39,9909030,G. Felder,1999
35907,6503,9909059,Chang-Yeong Lee,1999
35908,1755,9909022,D. Minic,1999
35909,658,9909019,H. Saleur,1999
35910,11294,9909037,Jutta Kunz  ( NUI Maynooth,1999
35911,129,9909020,Michael Dine,1999
35912,11295,9909020,Josh Gray,1999
35913,1025,9909021,Paolo Aschieri,1999
35914,10296,9909021,Daniel Brace,1999
35915,9086,9909021,Bogdan Morariu,1999
35916,713,9909021,Bruno Zumino,1999
35917,10436,9909023,S.A.Bulgadaev,1999
35918,11296,9909029,L. Tedesco,1999
35919,6682,9909024,D.V. Shirkov,1999
35920,545,9909191,M. Bordemann,1999
35921,11297,9909025,Heiyoung Shin,1999
35922,9729,9909037,B. Kleihaus,1999
35923,770,9909035,Kimyeong Lee,1999
35924,7031,9909090,Germany),1999
35925,11298,9909091,Takao Suyama,1999
35926,9119,9909092,P. Bozhilov,1999
35927,845,9909060,Yoshihisa Kitazawa,1999
35928,844,9909060,Hikaru Kawai,1999
35929,11299,9909060,Hajime Aoki,1999
35930,11300,9909033,Jose-Luis Lucio-Martinez,1999
35931,2524,9909030,C. Schweigert,1999
35932,11301,9909036,Milan Petras,1999
35933,6454,9909031,G. Feverati,1999
35934,929,9909031,G. Takacs,1999
35935,10156,9909032,Jiro Hashiba,1999
35936,5448,9909032,Seiji Terashima,1999
35937,11302,9909033,Victor M. Villanueva,1999
35938,933,9909033,Jan Govaerts,1999
35939,5267,9909034,Cihan Saclioglu,1999
35940,1163,9909030,"J. Fr\""ohlich",1999
35941,2907,9909035,Dongsu Bak,1999
35942,65,9909031,F. Ravanini,1999
35943,3493,9909026,Yoshitaka Okumura,1999
35944,8385,9909027,Koji Hashimoto,1999
35945,3375,9909028,A. Hanany,1999
35946,2930,9909059,Youngjai Kiem,1999
35947,8560,9909059,Sangmin Lee,1999
35948,11303,9909050,J.F. Sanchez,1999
35949,5762,9909050,A. Restuccia,1999
35950,5760,9909050,R. Gianvittorio,1999
35951,9055,9909049,Emil J. Martinec,1999
35952,14,9909040,Hirosi Ooguri,1999
35953,1530,9909041,I. Bakas,1999
35954,2029,9909059,Seungjoon Hyun,1999
35955,702,9909041,K. Sfetsos,1999
35956,1809,9909043,H. Osborn,1999
35957,3063,9909043,G.M. Shore,1999
35958,10093,9909044,Robin Horan,1999
35959,2417,9909044,Martin Lavelle,1999
35960,2416,9909044,David McMullan,1999
35961,9973,9909045,Qiong-gui Lin,1999
35962,11304,9909046,J.F. Bennett,1999
35963,1756,9909046,J.A. Gracey,1999
35964,3164,9909042,Anjan Kundu,1999
35965,191,9909058,Mirjam Cvetic,1999
35966,4934,9909058,Klaus Behrndt,1999
35967,10725,9909057,ro Cabo,1999
35968,7541,9909028,B. Kol,1999
35969,7542,9909028,A. Rajaraman,1999
35970,6776,9909029,P. Cea,1999
35971,11305,9909038,J.Witters,1999
35972,2944,9909039,R. Banerjee,1999
35973,7791,9909039,H.J. Rothe,1999
35974,1341,9909056,Gary T. Horowitz,1999
35975,6705,9909051,I. Martin,1999
35976,11306,9909051,J. Ovalle,1999
35977,5762,9909051,A. Restuccia,1999
35978,11142,9909052,Egor Babaev,1999
35979,9164,9909053,Hang Bae Kim,1999
35980,11307,9909053,Hyung Do Kim,1999
35981,8855,9909054,K. Foerger,1999
35982,7819,9909055,I.V. Lavrinenko,1999
35983,11308,9909056,Veronika E. Hubeny,1999
35984,5786,9909039,K.D. Rothe,1999
35985,11309,9909057,Marcos Rigol,1999
35986,2207,9909057,Alej,1999
35987,9690,9909090,University Oldenburg,1999
35988,9686,9909090,Irel,1999
35989,11294,9909090,Jutta Kunz  ( NUI Maynooth,1999
35990,9729,9909090,B. Kleihaus,1999
35991,10404,9909078,D. Diakonov,1999
35992,11310,9909078,M. Maul,1999
35993,11311,9909079,Davoud Kamani,1999
35994,8383,9909080,Pedro J. Silva,1999
35995,5,9909072,J. A. Harvey,1999
35996,6969,9909070,Paul K. Townsend,1999
35997,6817,9909082,Kenneth Intriligator,1999
35998,64,9909065,M. Caselle,1999
35999,8176,9909077,Rong-Gen Cai,1999
36000,8444,9909061,James E. Lidsey,1999
36001,4193,9909061,s,1999
36002,4192,9909061,E. J. Copel,1999
36003,21,9909062,Ashoke Sen,1999
36004,10005,9909063,P. Marios Petropoulos,1999
36005,10698,9909064,Bodo Geyer,1999
36006,10699,9909064,"Dietmar M\""ulsch",1999
36007,11312,9909065,P. Grinza,1999
36008,4620,9909070,Kostas Skenderis,1999
36009,4191,9909061,David W,1999
36010,8998,9909076,Kazunori Takenaga,1999
36011,5439,9909076,Motoi Tachibana,1999
36012,342,9909076,Makoto Sakamoto,1999
36013,11313,9910078,Z. Swierczynski  (Institute of Physics,1999
36014,11314,9910078,Jagellonian University - Krakow,1999
36015,11315,9910078,Institute Of physics,1999
36016,11316,9910078,Pedagogical  University - Krakow),1999
36017,5790,9910079,P. Bantay,1999
36018,7237,9909192,Noriaki Kitazawa,1999
36019,7701,9910049,J. A. Nieto,1999
36020,8324,9909191,J. Hoppe,1999
36021,10298,9909075,H. Kihara,1999
36022,2852,9909072,S. Kachru,1999
36023,363,9909072,G. Moore,1999
36024,6376,9909072,E. Silverstein,1999
36025,11089,9909073,Adam Ritz,1999
36026,6114,9909073,Arkady Vainshtein,1999
36027,2542,9909074,Victor M. Villalba,1999
36028,10290,9909075,B. Chen,1999
36029,842,9909075,H. Itoyama,1999
36030,10960,9909076,Hisaki Hatanaka,1999
36031,9972,9909071,George Siopsis,1999
36032,6394,9909065,N. Magnoli,1999
36033,571,9909047,L. Girardello,1999
36034,8175,9909066,Helmuth Huffel,1999
36035,11317,9909067,Gavin Johnstone,1999
36036,5711,9909103,U. Ellwanger,1999
36037,8686,9909104,J. Suzuki,1999
36038,10476,9909105,B. Stefanski Jr,1999
36039,648,9909094,Marc Henneaux,1999
36040,10456,9909093,Dario Martelli,1999
36041,1836,9909084,Valeri V. Dvoeglazov,1999
36042,4405,9909088,Finn Larsen,1999
36043,11318,9909084,Sergei V. Khudyakov,1999
36044,4405,9909102,Finn Larsen,1999
36045,533,9909085,Miao Li,1999
36046,6351,9909086,V. Frolov,1999
36047,11319,9909086,P. Sutton,1999
36048,2632,9909086,A. Zelnikov,1999
36049,3829,9909087,Gordon Chalmers,1999
36050,9039,9909087,Koenraad Schalm,1999
36051,1962,9909088,Emil Martinec,1999
36052,11320,9909092,B. Dimitrov,1999
36053,7780,9909089,Anton Kapustin,1999
36054,776,9909085,Yong-Shi Wu,1999
36055,7087,9909101,Micha Berkooz,1999
36056,1790,9909101,Ofer Aharony,1999
36057,10299,9909100,Jan B. Thomassen,1999
36058,124,9909068,John Ellis,1999
36059,503,9909068,N.E. Mavromatos,1999
36060,6140,9909068,Elizabeth Winstanley,1999
36061,6128,9909069,Jeremy Michelson,1999
36062,10524,9909081,L. Cornalba,1999
36063,4779,9909083,P.B.Wiegmann,1999
36064,9787,9909106,Seoktae Koh,1999
36065,4881,9909099,B. Julia,1999
36066,265,9909094,Alex,1999
36067,1944,9909094,er Sevrin,1999
36068,8385,9909095,Koji Hashimoto,1999
36069,11321,9909096,Jan Gutowski,1999
36070,9788,9909097,Karin Bautier,1999
36071,636,9909098,Jerome P. Gauntlett,1999
36072,11322,9909098,Chris M. Hull,1999
36073,1815,9909099,E. Cremmer,1999
36074,2,9909099,H. Lu,1999
36075,11236,9909094,Xavier Bekaert,1999
36076,165,9909099,C.N. Pope,1999
36077,1822,9909066,Gerald Kelnhofer,1999
36078,8847,9909047,M. Petrini,1999
36079,1103,9909047,M. Porrati,1999
36080,2163,9909047,A. Zaffaroni,1999
36081,8525,9909115,Ronaldo Thibes,1999
36082,4326,9909115,Ricardo Amorim,1999
36083,4036,9909106,Chul H. Lee,1999
36084,8912,9909107,Subir Mukhopadhyay,1999
36085,4595,9909107,Koushik Ray,1999
36086,10480,9909108,Eric R. Sharpe,1999
36087,243,9909109,Igor R. Klebanov,1999
36088,11323,9909109,Nikita A. Nekrasov,1999
36089,11324,9909116,A. L. Cotrone,1999
36090,1214,9909109,Samson L. Shatashvili,1999
36091,20,9909110,D. Kutasov,1999
36092,6326,9909111,Alberto Garcia,1999
36093,7255,9909112,L.D. Paniak,1999
36094,7196,9909113,J. Kijowski,1999
36095,7195,9909113,G. Rudolph,1999
36096,7125,9909113,M. Rudolph,1999
36097,11325,9909114,L. R. Huiszoon,1999
36098,127,9909114,A. N. Schellekens,1999
36099,2014,9909110,A. Giveon,1999
36100,10249,9909117,E. Gabrielli,1999
36101,7776,9909126,Dirk Kreimer,1999
36102,7118,9909126,Alain Connes,1999
36103,6972,9909168,N. S. Manton,1999
36104,11176,9909148,Mohab Abou-Zeid,1999
36105,1860,9909122,Yasuhiko Yamada,1999
36106,11326,9909118,L. A. Ferreira,1999
36107,2029,9909119,Seungjoon Hyun,1999
36108,10480,9909120,Eric R. Sharpe,1999
36109,526,9909121,M. Cvetic,1999
36110,6691,9909121,S.S. Gubser,1999
36111,2,9909121,H. Lu,1999
36112,165,9909121,C.N. Pope,1999
36113,11327,9909122,Mitsuaki Fukae,1999
36114,303,9909122,Sung-Kil Yang,1999
36115,2353,9909128,Marco A. C. Kneipp,1999
36116,5720,9909123,Satish D. Joglekar,1999
36117,10477,9909123,A. Misra,1999
36118,6922,9909124,Romuald A. Janik,1999
36119,11025,9909125,Bo Feng,1999
36120,1549,9909125,Amihay Hanany,1999
36121,10416,9909125,Yang-Hui He,1999
36122,11328,9909114,N. Sousa,1999
36123,11329,9909149,Gast\'on Giribet,1999
36124,3123,9909127,Edi Halyo,1999
36125,3733,9909141,Charles B. Thorn,1999
36126,7366,9909130,A. Chamblin,1999
36127,459,9909130,G.W. Gibbons,1999
36128,803,9909131,Laurent Baulieu,1999
36129,9309,9909131,Celine Laroche,1999
36130,3390,9909131,Nikita Nekrasov,1999
36131,7501,9909132,Yuji Okawa,1999
36132,11330,9909138,M.Alves,1999
36133,6508,9909133,V.N. Pervushin,1999
36134,1874,9909129,Richard J. Szabo,1999
36135,443,9909146,Yuji Sugawara,1999
36136,9922,9909137,Piet Termonia,1999
36137,6691,9909134,S.S. Gubser,1999
36138,11331,9909134,A. Karch,1999
36139,265,9909135,Alex,1999
36140,10597,9909135,er D. Popov,1999
36141,2801,9909134,D.Z. Freedman,1999
36142,1769,9909136,K.G.Selivanov,1999
36143,4085,9903090,Jacob Sonnenschein,1999
36144,11332,9909134,O. DeWolfe,1999
36145,6505,9909133,G. Roepke,1999
36146,6506,9909133,D. Blaschke,1999
36147,11333,9909140,"J. Fr""ohlich",1999
36148,9741,9909139,Tsuguhiko Asakawa,1999
36149,39,9909140,G. Felder,1999
36150,2466,9909140,J. Fuchs,1999
36151,2524,9909140,C. Schweigert,1999
36152,11334,9909141,Klaus Bering,1999
36153,10573,9909141,Joel S. Rozowsky,1999
36154,4779,9909147,P.B.Wiegmann,1999
36155,11335,9909142,J. -Q. Liang,1999
36156,11336,9909142,"H. J. W. M\""{u}ller-Kirsten",1999
36157,11337,9909142,Y. -B. Zhang,1999
36158,11338,9909142,A. V.  Shurgaia,1999
36159,11339,9909142,S. -P. Kou,1999
36160,10473,9909142,D. K. Park,1999
36161,11149,9909144,Max Zucker,1999
36162,2030,9909145,E. Corrigan,1999
36163,6492,9909129,Nick E. Mavromatos,1999
36164,195,9909145,G.W. Delius,1999
36165,6857,9909147,A. Zabrodin,1999
36166,9281,9909139,Isao Kishimoto,1999
36167,11340,9909118,H.S. Blas Achic,1999
36168,7810,9910078,J. Karkowski,1999
36169,758,9909179,Roberto Zucchini,1999
36170,11341,9909178,M. C. Daflon Barrozo,1999
36171,9690,9909160,University Oldenburg,1999
36172,11294,9909160,Jutta Kunz  ( NUI Maynooth,1999
36173,11342,9909168,N. M. Rom\~ao,1999
36174,10846,9909154,P. Bain,1999
36175,8085,9909149,Carmen N\'u\~nez,1999
36176,27,9909150,Shun'ya Mizoguchi,1999
36177,11343,9909150,Germar Schroeder,1999
36178,5639,9909151,Manoelito M. de Souza,1999
36179,11344,9909167,D. Kamani,1999
36180,5783,9909152,Gilad Lifschytz,1999
36181,7838,9909153,H. Babujian,1999
36182,887,9909153,M. Karowski,1999
36183,11345,9909155,S.L. Dubovsky,1999
36184,9729,9909160,B. Kleihaus,1999
36185,11346,9909155,D.S. Gorbunov,1999
36186,9871,9909156,Dmitri Antonov,1999
36187,9888,9909156,Dietmar Ebert,1999
36188,11343,9909157,Germar Schroeder,1999
36189,305,9909152,Vipul Periwal,1999
36190,3310,9909167,H. Arfaei,1999
36191,1674,9909166,M. Schweda,1999
36192,7634,9909166,J. Rant,1999
36193,876,9909048,Ichiro Oda,1999
36194,9786,9909106,Jae-weon Lee,1999
36195,383,9909060,Satoshi Iso,1999
36196,8539,9909106,Chanyong Park,1999
36197,11347,9909165,T. Matsuki,1999
36198,7031,9909160,Germany),1999
36199,11348,9909161,L. S,1999
36200,11349,9909161,oval Jr,1999
36201,11348,9909162,L. S,1999
36202,11349,9909162,oval Jr,1999
36203,9850,9909163,S Stanciu,1999
36204,7569,9909164,JM Figueroa-O'Farrill,1999
36205,9850,9909164,S Stanciu,1999
36206,11350,9909165,M. Shiotani,1999
36207,9686,9909160,Irel,1999
36208,11351,9909166,H. Ita,1999
36209,2853,9909166,K. L,1999
36210,2854,9909166,steiner,1999
36211,11352,9909166,T. Pisar,1999
36212,9539,9909158,Masud Chaichian,1999
36213,1220,9909179,Fiorenzo Bastianelli,1999
36214,11353,9909158,Kazuhiko Nishijima,1999
36215,11353,9909159,Kazuhiko Nishijima,1999
36216,11354,9909181,L. V. Laperashvili,1999
36217,4156,9909169,Holger Bech Nielsen,1999
